placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/Dr+Duarte+Perdig%C3%A3o+-+Osteopatia+-+Acupunctura+-+MTC/data=!4m7!3m6!1s0xd1933208f7b167f:0xbc8f74692148b206!8m2!3d38.7059071!4d-9.1552491!16s%2Fg%2F11jm02ztrx!19sChIJfxZ7jyAzGQ0RBrJIIWl0j7w,Dr Duarte Perdigão - Osteopatia - Acupunctura - MTC,5.0,175,Osteopath,"R. da Cintura do Porto de Lisboa Edifício 78 Armazém i, 1200-109 Lisboa, Portugal","PR4V+9W Lisbon, Portugal",http://perdigaomtc.com/,+351 960 022 630,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipOvlWrM-L9_ZnE6Zd5BaePRd9GShaBT4oP28FJh=w408-h408-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:04.357Z,
https://www.google.com/maps/place/TESED+-+Medicina+Holistica/data=!4m7!3m6!1s0xd193316bf3609c7:0xbe4e295cde7780e4!8m2!3d38.7573901!4d-9.1217823!16s%2Fg%2F11bwylzt9x!19sChIJxwk2vxYzGQ0R5IB33lwpTr4,TESED - Medicina Holistica,5.0,49,Holistic medicine practitioner,"R. Domingos Parente 247 Loja 71, 1950-074 Lisboa, Portugal","QV4H+X7 Lisbon, Portugal",https://www.tesed.pt/,+351 967 475 566,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNGlR7qqGhsELtuSRcPLaN3iI4mQB7ih-WU_HXn=w426-h240-k-no,true,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:10.552Z,
https://www.google.com/maps/place/Cl%C3%ADnica+de+Naturopatia+Dr.+Fernando+Figueiredo/data=!4m7!3m6!1s0xd19338fc2f499b5:0xa09013eed432b79c!8m2!3d38.7229849!4d-9.1332033!16s%2Fg%2F1tpll_ch!19sChIJtZn0wo8zGQ0RnLcy1O4TkKA,Clínica de Naturopatia Dr. Fernando Figueiredo,4.6,34,Herb shop,"R. Maria 36, 1170-217 Lisboa, Portugal","PVF8+5P Lisbon, Portugal",,+351 21 812 7821,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMdQ6biL6c1kfOa4nJFl5WsZnrvG3mAahns0T4hg-5fOhpY1wfeQRPmE7gcIjnpQFSLhAgXh5jp0qPz44NXslASS66g2tYOnDe7qQz6MzJP_e4Qx36TNF3zgCDLOvWEFQl2rRu4uEkIIdr=w408-h306-k-no,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:16.612Z,
https://www.google.com/maps/place/Cl%C3%ADnicas+H%C3%A9lder+Flor/data=!4m7!3m6!1s0xd193374289c71a7:0x91b65c8037f48c1c!8m2!3d38.7295509!4d-9.1496278!16s%2Fg%2F11b7c3k89_!19sChIJp3GcKHQzGQ0RHIz0N4BctpE,Clínicas Hélder Flor,4.9,144,Acupuncture clinic,"Av. António Augusto de Aguiar 32C, 1050-016 Lisboa, Portugal","PVH2+R4 Lisbon, Portugal",http://www.clinicashelderflor.pt/,+351 965 439 412,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPByxzbvfeCXlpUbw2QL02p-B8UF1gNms0C5dH1=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:21.478Z,
https://www.google.com/maps/place/SAR+-+Medicina+Tradicional+Chinesa/data=!4m7!3m6!1s0xd1ecd535399bec7:0x5896ddf6d816537e!8m2!3d38.7436369!4d-9.1460432!16s%2Fg%2F11pz300w2r!19sChIJx76ZU1PNHg0RflMW2Pbdllg,SAR - Medicina Tradicional Chinesa,5.0,61,Acupuncture clinic,"Campo Pequeno 11 R/C Drt, 1000-078 Lisboa, Portugal","PVV3+FH Lisbon, Portugal",https://sarmedicinachinesa.com/,+351 914 772 580,Open · Closes 8 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPSyV3seCdMUPA7AY2HiBYaNzQNnKQSJ4JBGq0b=w408-h312-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:26.406Z,
https://www.google.com/maps/place/HelenMed/data=!4m7!3m6!1s0xd193375ae7b75e7:0xa7eb05d00acad916!8m2!3d38.730328!4d-9.1479017!16s%2Fg%2F11c55hx4_9!19sChIJ53V7rnUzGQ0RFtnKCtAF66c,HelenMed,5.0,48,Acupuncture clinic,"R. Andrade Corvo 50 3 esq, 1050-010 Lisboa, Portugal","PVJ2+4R Lisbon, Portugal",http://www.helenmed.pt/,+351 916 573 835,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipOUmN2svhQU95bQCWyZJkm4TpoyDDYUgtCRQvsF=w408-h306-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:31.372Z,
https://www.google.com/maps/place/Cl%C3%ADnica+Dra+Jessica+Zhang/data=!4m7!3m6!1s0xd1933218020e09d:0xdb2215a63e753214!8m2!3d38.7473005!4d-9.1704623!16s%2Fg%2F11f5dgmzdr!19sChIJneAggCEzGQ0RFDJ1PqYVIts,Clínica Dra Jessica Zhang,4.9,35,Medical clinic,"Estrada da Luz 22 A, 1600-159 Lisboa, Portugal","PRWH+WR Lisbon, Portugal",http://www.drajessicazhang.pt/,+351 924 322 726,Open · Closes 7 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofn-nqSxyC0TBmvXlsMLMqYZQvEVxHU5S-qkJ2DH_NajT94NoCTsycVMH2gcBX49gZmm1H7Nt9qaGp8Cw1OsKhtYVDImdAvVfdCDivrFKNuur9bkQjmxj59pkHrLzU7oXCrolQ=w408-h302-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–1:30 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:36.127Z,
"https://www.google.com/maps/place/Conscious+Alignment+at+Zen+Fit+Studio+%28Rolfing,+Craniosacral+Therapy,+Myofascial+Release,+Buddhist+Psychotherapy,+EFT%29/data=!4m7!3m6!1s0xd1933dc755ae91d:0xa93d8eccc02d8974!8m2!3d38.7174999!4d-9.1689221!16s%2Fg%2F11t4yhp1tj!19sChIJHeladdwzGQ0RdIktwMyOPak","Conscious Alignment at Zen Fit Studio (Rolfing, Craniosacral Therapy, Myofascial Release, Buddhist Psychotherapy, EFT)",,,Alternative medicine practitioner,"R. Carlos da Maia 46A, 1350-010 Lisboa, Portugal","PR8J+XC Lisbon, Portugal",https://lisbon.conscious-alignment.com/,+351 968 859 055,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zLotFrYJCpHOBGtTjCi8EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.53032&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:39.091Z,
https://www.google.com/maps/place/5+movimentos+Medicina+Chinesa/data=!4m7!3m6!1s0xd1933d10b01d8f7:0xf8817ef012400e51!8m2!3d38.7291948!4d-9.1498133!16s%2Fg%2F11hf6nymd7!19sChIJ99gBC9EzGQ0RUQ5AEvB-gfg,5 movimentos Medicina Chinesa,4.9,19,Acupuncture clinic,"Av. António Augusto de Aguiar 11 4º dto, 1069-435 Lisboa, Portugal","PVH2+M3 Lisbon, Portugal",http://www.5movimentos.pt/,+351 939 562 010,"Open · Closes 8 pm

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOJQQTkXkC8e8AXC_iE7Cal-9CKgDVdEr4d6Kq0=w428-h240-k-no,true,2–8 pm,10 am–8 pm,10 am–8 pm,10 am–1 pm,10 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:43.998Z,
https://www.google.com/maps/place/Melissa+MD/data=!4m7!3m6!1s0xd1933066242483b:0xe5bcb913f3914f54!8m2!3d38.7238646!4d-9.1615363!16s%2Fg%2F11ndx7d6c1!19sChIJO0hCYgYzGQ0RVE-R8xO5vOU,Melissa MD,,,Holistic medicine practitioner,"Avenida Engenheiro Duarte Pacheco Torre 1, 6º andar, Sala 7, 1070-101 Lisboa, Portugal","PRFQ+G9 Lisbon, Portugal",,+351 21 197 7408,Closed · Opens 5 pm Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_-uu1b9JhaECy7w3r_Z6GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.06197&pitch=0&thumbfov=100,true,Closed,Closed,5–7 pm,5–7 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:48.843Z,
"https://www.google.com/maps/place/Sampad+-+Medicina+Tradicional+Chinesa,+Acupuntura,+Nutri%C3%A7%C3%A3o+Integrativa+e+Mentoria+de+transforma%C3%A7%C3%A3o/data=!4m7!3m6!1s0xd1933912a8e6a77:0x9aa8c18336bb7c59!8m2!3d38.730328!4d-9.1479017!16s%2Fg%2F11gr5y0ld6!19sChIJd2qOKpEzGQ0RWXy7NoPBqJo","Sampad - Medicina Tradicional Chinesa, Acupuntura, Nutrição Integrativa e Mentoria de transformação",5.0,8,Acupuncture clinic,"R. Andrade Corvo nº 50 3º Esq, 1050-009 Lisboa, Portugal","PVJ2+4R Lisbon, Portugal",,+351 925 622 809,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V9N77ao89NScXeiZ81mZRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.930443&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:51.850Z,
https://www.google.com/maps/place/Nice+Life+-+Chinese+Medicine+%26+Acupuncture/data=!4m7!3m6!1s0xd1933003e010163:0x44f32be934834456!8m2!3d38.7242093!4d-9.1556441!16s%2Fg%2F11whx8n78j!19sChIJYwEBPgAzGQ0RVkSDNOkr80Q,Nice Life - Chinese Medicine & Acupuncture,5.0,18,Chinese medicine clinic,"R. Artilharia 1 67, 1250-038 Lisboa, Portugal","PRFV+MP Lisbon, Portugal",https://www.nicelifelisbon.com/,+351 910 313 492,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipNq_TEqxg05_zN2g48D5oxK0kjlk__nzcZZ2tJV=w408-h544-k-no,true,10:30 am–8 pm,8 am–6 pm,11 am–8 pm,8 am–7 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:17:56.668Z,
https://www.google.com/maps/place/5+movimentos+Medicina+Chinesa/data=!4m7!3m6!1s0xd193315e87ea02b:0xa8c3012e22da234c!8m2!3d38.7347749!4d-9.1498656!16s%2Fg%2F11rqy_4k_4!19sChIJK6B-6BUzGQ0RTCPaIi4Bw6g,5 movimentos Medicina Chinesa,5.0,11,Chinese medicine clinic,"R. António Enes 25 2º Esq e Drt, 1050-023 Lisboa, Portugal","PVM2+W3 Lisbon, Portugal",http://www.5movimentos.pt/,+351 939 562 010,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PT9E5x1ppEBMYdRaBPjAmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.29529&pitch=0&thumbfov=100,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:18:01.457Z,
https://www.google.com/maps/place/Yorrana+Medeiros+%7C+Acupuntura+em+Lisboa/data=!4m7!3m6!1s0xd193307784590d3:0x359a8f34ffcae500!8m2!3d38.7336216!4d-9.1467263!16s%2Fg%2F11tnwwpwhb!19sChIJ05BFeAczGQ0RAOXK_zSPmjU,Yorrana Medeiros | Acupuntura em Lisboa,5.0,40,Chinese medicine clinic,"Avenida 5 de Outubro N° 16 2° direito, 1050-055 Lisboa, Portugal","PVM3+C8 Lisbon, Portugal",http://yorranamedeiros.pt/,+351 927 304 834,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnVTYHahZtTEHVR54IeybC3mwc-tK7FM4PdxN3lLiCKzFOHU-9VkTolIYThywINGgPl4p7ubDzTToeSH82ceWR_VWOrl4H00UxmoQrlc1U0lrV5rIIH5hciDzrDrnHjvC-rpLq=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:18:06.468Z,
https://www.google.com/maps/place/Joana+M.+Prata+-+Acupuntura/data=!4m7!3m6!1s0xd1933d479440b79:0x16c0049a49b4edc1!8m2!3d38.7331989!4d-9.1509123!16s%2Fg%2F11hdqvr3f3!19sChIJeQtEedQzGQ0Rwe20SZoEwBY,Joana M. Prata - Acupuntura,5.0,10,Acupuncturist,"R. Latino Coelho 87 R/C, 1050-134 Lisboa, Portugal","PRMX+7J Lisbon, Portugal",https://joanamprata.blogspot.com/,,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOZgFutCWTkfWVsS_HAqL4gE6XkQH5mXPbqUyDi=w408-h413-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:18:09.123Z,
https://www.google.com/maps/place/Integrated+Medicine+Of+Iowa/data=!4m7!3m6!1s0x87e4f1aaad95d849:0x7cb9f959c2522b7d!8m2!3d42.0273118!4d-91.6369421!16s%2Fg%2F1xcbq545!19sChIJSdiVrarx5IcRfStSwln5uXw,Integrated Medicine Of Iowa,4.9,108,Medical clinic,"375 Collins Rd NE #22, Cedar Rapids, IA 52402, United States","29G7+W6 Cedar Rapids, Iowa, USA",https://www.integratedmedicineofiowa.com/,+1 319-395-9897,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM-iLsprqYw9GocjQOCOBOzzVQgA0pi742E5qsJ=w408-h418-k-no,true,9 am–5 pm,7:30 am–4 pm,7:30 am–4 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:18:13.945Z,
https://www.google.com/maps/place/Medicina+Integrativa+Naturopatia+Ospteopatia+Homeopatia/data=!4m7!3m6!1s0xd19357be236c8d9:0x9b87719bece7fd80!8m2!3d38.705605!4d-9.1816302!16s%2Fg%2F11scyn3c6f!19sChIJ2cg24ns1GQ0RgP3n7Jtxh5s,Medicina Integrativa Naturopatia Ospteopatia Homeopatia,,,Osteopath,"R. da Indústria 46A, 1300-242 Lisboa, Portugal","PR49+68 Lisbon, Portugal",,+351 922 164 888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qJtzEc7vtEl2mGBjxyom9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.37213&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-02-23T16:18:16.743Z,
