placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info
https://www.google.com/maps/place/QC+Counselor/data=!4m7!3m6!1s0x87e2344adb740df7:0xa9fbce68db940aaa!8m2!3d41.5590312!4d-90.5465939!16s%2Fg%2F1v6l80v8!19sChIJ9w1020o04ocRqgqU22jO-6k,QC Counselor,3.7,20,Family counselor,"2028 E 38th St Ste 3, Davenport, IA 52807, United States","HF53+J9 Davenport, Iowa, USA",http://www.qccounselor.com/,+1 563-424-2016,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNBTBxd59XzDykOG2kFsChE4dI4589eJ_34nsfq=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:17:58.740Z,LGBTQ+ friendly
"https://www.google.com/maps/place/Thrive+Counseling+of+the+Quad+Cities,+PLLC./data=!4m7!3m6!1s0x87e237260361b21d:0x74cde607b43346a3!8m2!3d41.557489!4d-90.5426411!16s%2Fg%2F11j4c4cvgs!19sChIJHbJhAyY34ocRo0YztAfmzXQ","Thrive Counseling of the Quad Cities, PLLC.",5.0,7,Mental health service,"2322 E Kimberly Rd STE265N, Paul Revere Square, Davenport, IA 52807, United States","HF44+XW Davenport, Iowa, USA",http://www.thrivecounselingqc.com/,+1 563-293-3340,"Closed · Opens 8 am Tue

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPeCu_RE22u1iCyhMtCqJOSa1YQWZ05Qmyn7GYs=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:03.797Z,LGBTQ+ friendly
"https://www.google.com/maps/place/Green+Counseling+Services,+PLLC/data=!4m7!3m6!1s0x87e2350036f293c7:0x2c73956be5745488!8m2!3d41.5589759!4d-90.5471941!16s%2Fg%2F11vt8f4vr0!19sChIJx5PyNgA14ocRiFR05WuVcyw","Green Counseling Services, PLLC",5.0,2,Mental health service,"2010 E 38th St Ste 205, Davenport, IA 52807, United States","HF53+H4 Davenport, Iowa, USA",https://www.greencounselingservice.com/,+1 319-800-5564,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNKnQWMbt5l2WoF4b5Le2FoY1ZaAD9usIgqXR7M=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:08.676Z,
"https://www.google.com/maps/place/Everley+Psychiatric+Group,+PLLC/data=!4m7!3m6!1s0x28bec494943362a9:0x20c3d2c2511f250f!8m2!3d40.2357471!4d-91.8297099!16s%2Fg%2F11qbqs79n6!19sChIJqWIzlJTEvigRDyUfUcLSwyA","Everley Psychiatric Group, PLLC",5.0,10,Mental health clinic,,,https://chelsaeverleykrech.com/,+1 217-851-5841,,https://lh3.googleusercontent.com/p/AF1QipMJd1-JogM5mQHO4MksHHyyiPtuU4GQjL8zpMDx=w408-h273-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:11.646Z,
https://www.google.com/maps/place/CAF+Therapeutic+Strategies+LLC/data=!4m7!3m6!1s0x87e2358d65b14447:0x12af6518d325a344!8m2!3d41.5269892!4d-90.5567395!16s%2Fg%2F11ry06xhrs!19sChIJR0SxZY014ocRRKMl0xhlrxI,CAF Therapeutic Strategies LLC,5.0,2,Psychiatrist,"1225 E River Dr Ste 303, Davenport, IA 52803, United States","GCGV+Q8 Davenport, Iowa, USA",http://www.cafquadcities.com/,+1 563-412-4177,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipPxdzo9vkIJbVhwGrDPHKlWJgzgawfXdmMKrNGR=w408-h408-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:16.558Z,LGBTQ+ friendly
https://www.google.com/maps/place/Seifert+Carolyn+MD/data=!4m7!3m6!1s0x87e234cecd03b157:0xeff2a84ec663f6dd!8m2!3d41.5448576!4d-90.5950857!16s%2Fg%2F1hc5qq_0n!19sChIJV7EDzc404ocR3fZjxk6o8u8,Seifert Carolyn MD,5.0,1,Psychiatrist,"1441 W Central Park Ave Apt 53, Davenport, IA 52804, United States","GCV3+WX Davenport, Iowa, USA",http://www.verafrenchmhc.org/,+1 563-383-1900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3abN8oV_kceDQBsTa6y0zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.762&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:19.283Z,
https://www.google.com/maps/place/Vera+French+Clinic+at+Duck+Creek/data=!4m7!3m6!1s0x87e23795f5d51f31:0xab702dbb9d54cf87!8m2!3d41.5411474!4d-90.5212952!16s%2Fg%2F11y1hv631s!19sChIJMR_V9ZU34ocRh89UnbstcKs,Vera French Clinic at Duck Creek,3.0,2,Mental health clinic,"852 Middle Rd Ste 101, Bettendorf, IA 52722, United States","GFRH+FF Bettendorf, Iowa, USA",https://www.verafrenchmhc.org/,+1 563-383-1900,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNU-5uIxGUH58m2QEsc4ijY2n_DearjtMmgR8NQ=w408-h297-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:24.132Z,
https://www.google.com/maps/place/Thriveworks+Counseling+%26+Therapy+Davenport/data=!4m7!3m6!1s0x87e2353c06b4badd:0xb79b73f88bad3079!8m2!3d41.5252755!4d-90.5634279!16s%2Fg%2F11r_dxgflj!19sChIJ3bq0Bjw14ocReTCti_hzm7c,Thriveworks Counseling & Therapy Davenport,5.0,1,Counselor,"736 Federal St Unit 1-106, Davenport, IA 52803, United States","GCGP+4J Davenport, Iowa, USA",https://thriveworks.com/davenport-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,+1 563-200-7496,,https://lh3.googleusercontent.com/p/AF1QipMp2HNIlmfivu9Rr2QybFh5RzbMjbgsgqS9LG2n=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:29.292Z,LGBTQ+ friendly
https://www.google.com/maps/place/Be+Well+Therapy+%2B+Consultation/data=!4m7!3m6!1s0x87e23761c2036933:0xb73c0f4a2218f41f!8m2!3d41.5481212!4d-90.4975241!16s%2Fg%2F11shk5l87c!19sChIJM2kDwmE34ocRH_QYIkoPPLc,Be Well Therapy + Consultation,4.8,26,Mental health service,"2550 Middle Rd STE 205, Bettendorf, IA 52722, United States","GGX2+6X Bettendorf, Iowa, USA",http://www.bewelltherapyandconsultation.com/,+1 563-503-6756,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMPNDTh3t5w8siXH77F5Hmgo2ktEtygh0LRx7aT=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:34.261Z,
https://www.google.com/maps/place/Nissen+William+MD/data=!4m7!3m6!1s0x87e2345daf110009:0x76fccccb2dd0ec00!8m2!3d41.5420744!4d-90.5570477!16s%2Fg%2F1hc7nn5k1!19sChIJCQARr1004ocRAOzQLcvM_HY,Nissen William MD,5.0,1,Psychiatrist,"1227 E Rusholme St, Davenport, IA 52803, United States","GCRV+R5 Davenport, Iowa, USA",http://www.genesishealth.com/,+1 563-355-2577,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TklHqLJFZIx0NoTkzNw2ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.0498&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:37.016Z,
https://www.google.com/maps/place/Essential+Health/data=!4m7!3m6!1s0x87e3cbaddf5e4689:0xea75ee7cb55a1fd!8m2!3d41.5459612!4d-90.6194912!16s%2Fg%2F11mvr5z9_b!19sChIJiUZe363L44cR_aFVy-depw4,Essential Health,4.8,39,Medical clinic,"2906 W Central Park Ave Suite 1, Davenport, IA 52804, United States","G9WJ+96 Davenport, Iowa, USA",http://www.essentialhealthdpc.com/,+1 563-386-8200,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP8Odjak7Q6zWAljrWZadGDqTeoftWTNS5gE-1k=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:42.194Z,Identifies as women-owned
https://www.google.com/maps/place/Transitions+Mental+Health+Services/data=!4m7!3m6!1s0x87e2336df3255555:0xe9752905367960ad!8m2!3d41.5035638!4d-90.5735697!16s%2Fg%2F11hy9p7hm_!19sChIJVVUl820z4ocRrWB5NgUpdek,Transitions Mental Health Services,4.2,9,Mental health service,"805 19th St, Rock Island, IL 61201, United States","GC3G+CH Rock Island, Illinois, USA",https://www.transmhs.org/,+1 309-793-4993,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM3uvN2FHALghR3iiish0Mj-1F31AAPyXMDyVhs=w408-h284-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:47.225Z,LGBTQ+ friendly
https://www.google.com/maps/place/New+Legacy+Psychotherapy+%26+Wellness/data=!4m7!3m6!1s0x87e23748f7a687a5:0xb5e704f5e9633321!8m2!3d41.557489!4d-90.5426411!16s%2Fg%2F11pf7trj_2!19sChIJpYem90g34ocRITNj6fUE57U,New Legacy Psychotherapy & Wellness,,,Mental health service,"Located in: Paul Revere Square, 2322 E Kimberly Rd Ste 265N, Davenport, IA 52807, United States","HF44+XW Davenport, Iowa, USA",http://www.newlegacypsychotherapy.com/,+1 563-499-8152,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rHcrDR8NV8DzHF4w0s5Tfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.250459&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:50.349Z,
https://www.google.com/maps/place/Rosecrance+Davenport/data=!4m7!3m6!1s0x87e23435a517d6ff:0xe8417dc2a1a5de86!8m2!3d41.557626!4d-90.5434062!16s%2Fg%2F1tv3p6z8!19sChIJ_9YXpTU04ocRht6locJ9Qeg,Rosecrance Davenport,4.0,51,Addiction treatment center,"2322 E Kimberly Rd #200n, Davenport, IA 52807, United States","HF54+3J Davenport, Iowa, USA",https://www.rosecrancequadcities.org/,+1 563-355-0055,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMkdywj0Zh4YNsx-lR3CZgr5Wv3Peloz7LIhryK=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:55.087Z,
https://www.google.com/maps/place/A+Balanced+Mind+Inc/data=!4m7!3m6!1s0x87e237ae1a581527:0xe20b0824c888266b!8m2!3d41.5483673!4d-90.5217802!16s%2Fg%2F11yc_dn59g!19sChIJJxVYGq434ocRayaIyCQIC-I,A Balanced Mind Inc,5.0,1,Mental health service,"2435 Kimberly Rd Ste 110N, Bettendorf, IA 52722, United States","GFXH+87 Bettendorf, Iowa, USA",http://www.abalancedmindinc.com/,+1 563-228-8875,"Closed · Opens 8:30 am Tue

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J9hBM72gQ5X6AmlhteOZ1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.0331&pitch=0&thumbfov=100,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:18:59.938Z,
"https://www.google.com/maps/place/Dr.+Jeffrey+G.+Weyeneth,+MD/data=!4m7!3m6!1s0x87e234cecd03b157:0x6c41e4207650f5d0!8m2!3d41.544844!4d-90.5951331!16s%2Fg%2F1vzn633d!19sChIJV7EDzc404ocR0PVQdiDkQWw","Dr. Jeffrey G. Weyeneth, MD",3.0,2,Psychiatrist,"1441 W Central Park Ave Apt 53, Davenport, IA 52804, United States","GCV3+WW Davenport, Iowa, USA",http://www.verafrenchmhc.org/,+1 563-383-1900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3abN8oV_kceDQBsTa6y0zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.89427&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:19:02.929Z,
https://www.google.com/maps/place/Transitions+Mental+Health+Services/data=!4m7!3m6!1s0x87e23171b7aa3263:0x23416eb8dd675098!8m2!3d41.4886924!4d-90.5133413!16s%2Fg%2F1q5bv94xl!19sChIJYzKqt3Ex4ocRmFBn3bhuQSM,Transitions Mental Health Services,4.3,36,Mental health service,"2326 16th St, Moline, IL 61265, United States","FFQP+FM Moline, Illinois, USA",http://transmhs.org/,+1 309-283-1228,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipORZ_E-g0SVQOx-n54-EhwtcMjjI5vA_2A3k8_X=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:19:07.732Z,LGBTQ+ friendly
https://www.google.com/maps/place/River+Birch+Counseling+and+Wellness/data=!4m7!3m6!1s0x87e235e14ac5c4d3:0x81ef54028855d78a!8m2!3d41.5270774!4d-90.5565507!16s%2Fg%2F11vd64p1k6!19sChIJ08TFSuE14ocRitdViAJU74E,River Birch Counseling and Wellness,,,Mental health service,"1225 E River Dr Ste 315, Davenport, IA 52803, United States","GCGV+R9 Davenport, Iowa, USA",https://www.riverbirchcounselingandwellness.com/,+1 309-733-7500,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nBjEFM2bI87MlAUrh8Vjtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.3036&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:19:12.544Z,
https://www.google.com/maps/place/Genesis+Psychology+Associates+Ltd/data=!4m7!3m6!1s0x87e2345daf110009:0x678d5da663f5ca03!8m2!3d41.5420744!4d-90.5570477!16s%2Fg%2F1hc263glh!19sChIJCQARr1004ocRA8r1Y6ZdjWc,Genesis Psychology Associates Ltd,,,Psychiatric hospital,"1227 E Rusholme St, Davenport, IA 52803, United States","GCRV+R5 Davenport, Iowa, USA",http://www.genesishealth.com/,+1 563-355-2577,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TklHqLJFZIx0NoTkzNw2ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.0498&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:19:15.312Z,
https://www.google.com/maps/place/Mimi+LaCouture+PLLC/data=!4m7!3m6!1s0x87e2357afb7d7803:0x656663a718a45f51!8m2!3d41.5270774!4d-90.5565507!16s%2Fg%2F11thqxjp4j!19sChIJA3h9-3o14ocRUV-kGKdjZmU,Mimi LaCouture PLLC,3.0,6,Mental health service,"1225 E River Dr Suite 205, Davenport, IA 52803, United States","GCGV+R9 Davenport, Iowa, USA",http://www.mynppsych.com/,+1 563-594-7359,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-DJak8anLq_nJtBhz_CGvwn6dbRgLmrldHaqswAxaXFFiNRqx9bD9JQj96al1b13YP46ry7w1iUL2SlotRkptPEaSkf815dPBNVd96Ixe6b3kHa_gXtYyZ766VNSBhyxJxu41=w408-h394-k-no,true,Closed,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-12-16T03:19:20.372Z,
