placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Stonegate+Medical+Clinic/data=!4m7!3m6!1s0x487931a61616b029:0x4b11c4d6d8c3e8d9!8m2!3d53.9609504!4d-1.0830615!16s%2Fg%2F11cly42nz8!19sChIJKbAWFqYxeUgR2ejD2NbEEUs,Stonegate Medical Clinic,4.9,125,Doctor,"23 Stonegate, York YO1 8AW, United Kingdom","XW68+9Q York, UK",http://www.stonegatemedical.co.uk/,+44 1904 631815,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/p/AF1QipOmdONT5RDFFiMNd-bCoyvDBHYzNPTdhcrwjUpf=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:20.889Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Acomb+Day+Psychiatric+Services/data=!4m7!3m6!1s0x4879312237fe4af7:0xc8b5e0ab344decd2!8m2!3d53.9557748!4d-1.1159242!16s%2Fg%2F11hf44kdk9!19sChIJ90r-NyIxeUgR0uxNNKvgtcg,Acomb Day Psychiatric Services,,,Medical clinic,"126 Acomb Rd, Holgate, York YO24 4EY, United Kingdom","XV4M+8J York, UK",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PPBWmG3dSVooyaBpH944Vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.580331&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:23.627Z,,,
https://www.google.com/maps/place/Serendipity+Counselling+York/data=!4m7!3m6!1s0x487931af6e48ee6d:0x305d3739ab27fad2!8m2!3d53.9645286!4d-1.0888105!16s%2Fg%2F11hd9lbg95!19sChIJbe5Ibq8xeUgR0vonqzk3XTA,Serendipity Counselling York,4.6,18,Counselor,"Blake House, 66 Bootham, York YO30 7BZ, United Kingdom","XW76+RF York, UK",https://www.serendipityyork.co.uk/,+44 1904 948565,Closed · Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipM569HCYk-wQHPJB1v0zV9fB5X0Nz7Cq1cBhNqI=w408-h515-k-no,true,9 am–6 pm,9 am–6 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,Closed,8:30 am–7 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:28.762Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/York+Psychological+Medicine/data=!4m7!3m6!1s0x487931088e719071:0x46d9e86ba30eb7a1!8m2!3d53.9699817!4d-1.083555!16s%2Fg%2F11t6qzjdpt!19sChIJcZBxjggxeUgRobcOo2vo2UY,York Psychological Medicine,,,Hospital department,"Hospital, Psychological Medicine The Old Chapel Bootham Park C/O, York YO31 8HE, United Kingdom","XW98+XH York, UK",https://www.yorkhospitals.nhs.uk/our-services/a-z-of-services/psychological-medicine/,+44 1904 725353,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9jwyBNSxuTYNdmbab6RN1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.87952&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:33.692Z,,,
https://www.google.com/maps/place/York+Mind/data=!4m7!3m6!1s0x4879310c98deed03:0x36de263222734ab4!8m2!3d53.9693175!4d-1.095243!16s%2Fg%2F1yh9ty0vp!19sChIJA-3emAwxeUgRtEpzIjIm3jY,York Mind,3.5,6,Mental health service,"Highcliffe House, Highcliffe Ct, Clifton, York YO30 6BP, United Kingdom","XW93+PW York, UK",https://www.yorkmind.org.uk/,+44 1904 643364,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpOTv4GpveMqkogFEBDIdLf6dA7bhkuMckG9DunlbxFRuITn8bWFQuFqcT1Hpwm2TH-z38r7DZctCXI4swPRVEizearLIl6-ectDDue-paMu2v9p5kxug8-1Fa6bSQxJpW6QY=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:38.690Z,,,
https://www.google.com/maps/place/Onebright+Ltd/data=!4m7!3m6!1s0x48793106e9ef7b3b:0xa688eada0edb588!8m2!3d53.9588629!4d-1.1085431!16s%2Fg%2F11rjqgrfwt!19sChIJO3vv6QYxeUgRiLXtoK2OaAo,Onebright Ltd,3.3,93,Mental health service,"Holgate Park Dr, Holgate, York YO26 4GN, United Kingdom","XV5R+GH York, UK",http://www.onebright.com/,+44 330 838 2000,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z_jbiwHS1cuWnpRqHJMKuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.65264&pitch=0&thumbfov=100,true,8 am–3 pm,9 am–5 pm,9 am–5 pm,8 am–6 pm,9 am–1 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:43.914Z,,,
https://www.google.com/maps/place/York+Psychological+Therapies/data=!4m7!3m6!1s0x4879313a3d2a9ec3:0x3842f422aad40b41!8m2!3d53.963057!4d-1.085138!16s%2Fg%2F11gjp33zr3!19sChIJw54qPToxeUgRQQvUqiL0Qjg,York Psychological Therapies,5.0,3,Psychologist,"Millers Yard 2-4, Gillygate, York YO31 7EB, United Kingdom","XW77+6W York, UK",http://www.yorkpsychologicaltherapies.org/,+44 1904 929658,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Cp0ELYUhYM1vA2zP6DIuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.76303&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:47.503Z,,,
"https://www.google.com/maps/place/York+NHS,+Centre+for+Occupational+Health+%26+Wellbeing,+Centurion+House/data=!4m7!3m6!1s0x487931796b5675b5:0x3e29407781e8fc02!8m2!3d53.9855656!4d-1.0936419!16s%2Fg%2F11c48n1jp_!19sChIJtXVWa3kxeUgRAvzogXdAKT4","York NHS, Centre for Occupational Health & Wellbeing, Centurion House",5.0,3,Private hospital,"Wigginton Rd, York YO31 8HE, United Kingdom","XWP4+6G York, UK",http://www.yorkhospitals.nhs.uk/,+44 1904 631313,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ltb-tEPo7aPcMCdhzVKShQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.4643&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,8:30 am–4:30 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:52.793Z,,,
https://www.google.com/maps/place/Bootham+Park+Hospital/data=!4m7!3m6!1s0x487931a097c8edbf:0x53fe6a212e1f53fb!8m2!3d53.9675894!4d-1.0854776!16s%2Fg%2F11bc5rzczc!19sChIJv-3Il6AxeUgR-1MfLiFq_lM,Bootham Park Hospital,4.0,4,Mental health clinic,"York YO30 7BY, United Kingdom","XW97+2R York, UK",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLhyvFB1Z8tljh3LiulJUmsx6oNhrXKSUBvNZIUvTP27lVnyx_Bky8aiKnF4ryPbqjnEBo0E-bWD6o3RJymsZZfpESwmQolplrVwPb_BuySjghLo2LgMuf9UJPFSGldWHuLcw=w408-h307-k-no,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:55.578Z,,,
https://www.google.com/maps/place/Mental+Health+Needs+Residential+Home/data=!4m7!3m6!1s0x4879310c7b0e87af:0x2ef6bbf1ee1a4f8e!8m2!3d53.9677174!4d-1.0950893!16s%2Fg%2F11j1hz1bw0!19sChIJr4cOewwxeUgRjk8a7vG79i4,Mental Health Needs Residential Home,5.0,1,Nursing home,"City of York Council, 22 The Avenue, Clifton, York YO30 6AS, United Kingdom","XW93+3X York, UK",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=btnTbReonEK2nprf1TRzFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.37822&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:18:58.721Z,,,
https://www.google.com/maps/place/York+Therapy+Clinic+%7C+Psychologist+%26+Counselling/data=!4m7!3m6!1s0x4879318a86392ed9:0x886d9c6a387ee925!8m2!3d53.9856071!4d-1.1012553!16s%2Fg%2F11y4bjhksn!19sChIJ2S45hooxeUgRJel-OGqcbYg,York Therapy Clinic | Psychologist & Counselling,5.0,2,Psychologist,"Regus, Tower Ct, Oakdale Rd, York YO30 4XL, United Kingdom","XVPX+6F Rawcliffe, York, UK",https://yorktherapyclinic.co.uk/,+44 7788 129245,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/p/AF1QipMN26VuTh4pUjSG6TSwheXc84DwHPhaCy2_TJJo=w408-h305-k-no,true,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–2 pm,Closed,8:30 am–8:30 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:04.063Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/York+Human+Givens+Wellbeing+Centre/data=!4m7!3m6!1s0x487931aaf1ec97ed:0x408914b2b988d0fd!8m2!3d53.9514047!4d-1.085187!16s%2Fg%2F11bzq33s6x!19sChIJ7Zfs8aoxeUgR_dCIubIUiUA,York Human Givens Wellbeing Centre,5.0,7,Psychotherapist,"33 Bishopthorpe Rd, York YO23 1NA, United Kingdom","XW27+HW York, UK",http://www.yorkhumangivens.co.uk/,+44 1904 637199,Closed · Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipP4ZzqcYQoIn6ZS4BbWxp6ZdmokTvX7yPC-AlyC=w408-h270-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:09.168Z,Identifies as women-owned,,
https://www.google.com/maps/place/YorkandSelbyIAPT/data=!4m7!3m6!1s0x4879314022de27b3:0x711edb94e4c68c4c!8m2!3d53.9856137!4d-1.04967!16s%2Fg%2F11h04x78n8!19sChIJsyfeIkAxeUgRTIzG5JTbHnE,YorkandSelbyIAPT,2.1,11,Mental health service,"Jockey Ln, Huntington, York YO32 9XW, United Kingdom","XXP2+64 Huntington, York, UK",https://yorkandselbyiapt.co.uk/,+44 1904 556840,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QZkLpJU2fGjpOq9P6sPPdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.01788&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:14.516Z,,,
https://www.google.com/maps/place/Yelland+Psychology+Services+Ltd/data=!4m7!3m6!1s0x48793108fc590871:0xc59bea8d53ef5ca4!8m2!3d53.968414!4d-1.1549148!16s%2Fg%2F11t2b50rdt!19sChIJcQhZ_AgxeUgRpFzvU43qm8U,Yelland Psychology Services Ltd,5.0,22,Psychologist,"Box Tree House Northminster Business Park, York YO26 6QR, United Kingdom","XR9W+92 York, UK",https://yellandpsychology.com/,+44 7760 114703,Closed · Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipNC_0NNHt2yK0-UjmU0KfGeS-eMWPYuo_ofigl9=w408-h306-k-no,true,9 am–6 pm,9 am–7 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:20.589Z,Identifies as women-owned,,
https://www.google.com/maps/place/Nuffield+Health+York+Hospital/data=!4m7!3m6!1s0x48793199da888f91:0x4457bee18a7ee787!8m2!3d53.9741463!4d-1.0761393!16s%2Fg%2F1tq8j1q8!19sChIJkY-I2pkxeUgRh-d-iuG-V0Q,Nuffield Health York Hospital,4.3,149,Private hospital,"Haxby Rd, Clifton, York YO31 8TA, United Kingdom","XWFF+MG York, UK",https://www.nuffieldhealth.com/hospitals/york?utm_source=google&utm_medium=local&utm_campaign=GoogleLocal-York,+44 1904 233225,Closed · Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipNAPfJKSX4I3FckoFqytFUeZkdCaGG45dtIWR7h=w408-h271-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–7 pm,8 am–2 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:25.817Z,,,
https://www.google.com/maps/place/York+Cbt+Centre+Ltd/data=!4m7!3m6!1s0x487931a607e225d9:0x171296f799009f66!8m2!3d53.9613927!4d-1.0823254!16s%2Fg%2F1yh9t_y5n!19sChIJ2SXiB6YxeUgRZp8AmfeWEhc,York Cbt Centre Ltd,,,Psychologist,"39 Low Petergate, York YO1 7HT, United Kingdom","XW69+H3 York, UK",,+44 7958 153534,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfoWd3jKLYSy5HqBfg0dKUoG3HyCQCya4zXBbzy6nM4TQ5LlYC4K6qG1dU4wARKt0288PNlhtRj8-DSjwG_SwJ-3ASvPWIrVMhVUwXoFb9DC9JGy1cKu2I5Kt8A1xf5Z1Qgi9QiRtVci_b=w519-h240-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:30.585Z,,,
"https://www.google.com/maps/place/Louise+Coughlin,+Psychological+Therapy,+York/data=!4m7!3m6!1s0x487967b8d1261ce3:0x92de496c344ade12!8m2!3d53.9769705!4d-1.1304546!16s%2Fg%2F11h1122h0x!19sChIJ4xwm0bhneUgREt5KNGxJ3pI","Louise Coughlin, Psychological Therapy, York",4.3,6,Psychologist,"Westminster Business Centre, York Business Park, 10 Great N Way, Nether Poppleton, York YO26 6RB, United Kingdom","XVG9+QR Nether Poppleton, York, UK",http://www.louisecoughlinpsychology.com/,+44 7824 552510,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/p/AF1QipNNsymNHBot8wma_cfnh8zeTVUCr1p2MMso2IU1=w408-h271-k-no,true,8:30 am–4:30 pm,8:30 am–5:30 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:35.695Z,Identifies as women-owned,,
https://www.google.com/maps/place/Dr+Stephen+Bainbridge/data=!4m7!3m6!1s0x4879310cecb8ab67:0xd4026c3dca1b5224!8m2!3d53.9881132!4d-1.1018511!16s%2Fg%2F1tj1m0fy!19sChIJZ6u47AwxeUgRJFIbyj1sAtQ,Dr Stephen Bainbridge,5.0,3,Psychologist,"Eco Business Centre, Amy Johnson Way, York YO30 4AG, United Kingdom","XVQX+67 Rawcliffe, York, UK",http://www.psychologyservice.org/,+44 7948 351621,Closed · Opens 10 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5MwaAbRnWeRZOaha_O9Rtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.66805&pitch=0&thumbfov=100,true,10 am–5 pm,9 am–6 pm,Closed,10 am–4 pm,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:40.725Z,,,
https://www.google.com/maps/place/Adult+Mental+Health+Recovery+Team/data=!4m7!3m6!1s0x487931a145915555:0xa1af5dcf3ad08753!8m2!3d53.9663528!4d-1.0825096!16s%2Fg%2F11fsmtkylb!19sChIJVVWRRaExeUgRU4fQOs9dr6E,Adult Mental Health Recovery Team,,,Medical clinic,"30 Clarence St, York YO31 7EW, United Kingdom","XW88+GX York, UK",https://www.york.gov.uk/MentalHealthRecovery,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=quyC2qTfGY28L5EgOUU1Vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.27604&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-12-16T01:19:43.328Z,,,
