placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned
https://www.google.com/maps/place/Mental+Health+Association+of+South+Mississippi./data=!4m7!3m6!1s0x889c168cc892b469:0xf9f21d39db2f723d!8m2!3d30.4096719!4d-89.0501141!16s%2Fg%2F1tcxd_25!19sChIJabSSyIwWnIgRPXIv2zkd8vk,Mental Health Association of South Mississippi.,3.0,4,Mental health service,"4803 Harrison Cir, Gulfport, MS 39507, United States","CW5X+VX Gulfport, Mississippi, USA",http://www.msmentalhealth.org/,+1 228-864-6274,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSweYBKLIixWyxfJAwcE3auOfHKe18mCydzX5i5wLBkmNckQjSIBPVEwO9_zhBsyWJw3RfgAE3yJIeqFB85m-wKNM6-pKQPx7ljBSeWsKRCzaXt6Sh3k1aCllIdBtaQHljDHRRB8=w408-h906-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:19.764Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Resilient+Paths+Recovery/data=!4m7!3m6!1s0x889c17ec03cb24e3:0xdf47f1cafabac6e8!8m2!3d30.3711373!4d-89.0908297!16s%2Fg%2F11x8tx3gdk!19sChIJ4yTLA-wXnIgR6Ma6-srxR98,Resilient Paths Recovery,5.0,4,Mental health service,"2309 17th St, Gulfport, MS 39501, United States","9WC5+FM Gulfport, Mississippi, USA",https://resilientpathsrecovery.com/,,Closes soon · 9 pm · Opens 12 pm Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XuYj_5qCQ3iU6m6pBoeWQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.48216&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:24.679Z,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,Closed,Closed,,
https://www.google.com/maps/place/Gulf+Coast+Industries/data=!4m7!3m6!1s0x889c3d6a8a87b43d:0x74b9a4390f3298ea!8m2!3d30.3648786!4d-89.1110612!16s%2Fg%2F1tql5kjk!19sChIJPbSHimo9nIgR6pgyDzmkuXQ,Gulf Coast Industries,5.0,1,Mental health service,"1110 42nd Ave, Gulfport, MS 39501, United States","9V7Q+XH Gulfport, Mississippi, USA",,+1 228-868-2072,Closed · Opens 6:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lfh8ntCsA8r8KJVdIP2SoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.68193&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:29.523Z,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,Closed,Closed,Closed,,
"https://www.google.com/maps/place/Mississippi+Sound+Counseling+Services+-+Holly+Arnoult+RN,+LPC/data=!4m7!3m6!1s0x889c171c5d3f75ad:0xd8074e8384a20bb1!8m2!3d30.3819512!4d-89.0436912!16s%2Fg%2F11cjk4l1hg!19sChIJrXU_XRwXnIgRsQuihINOB9g","Mississippi Sound Counseling Services - Holly Arnoult RN, LPC",5.0,1,Counselor,"240 Courthouse Rd, Gulfport, MS 39507, United States","9XJ4+QG Gulfport, Mississippi, USA",http://www.mssoundcounseling.com/,+1 228-547-2250,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7mdaG23-iF4X9-I3tb7Ixg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.59798&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:34.344Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,,
https://www.google.com/maps/place/Acadian+Care/data=!4m7!3m6!1s0x889c17d27f8933cb:0x4ac73cfb7b23107b!8m2!3d30.3808564!4d-89.0392724!16s%2Fg%2F11h2cdncwr!19sChIJyzOJf9IXnIgRexAje_s8x0o,Acadian Care,5.0,1,Mental health clinic,"625 16th St suite c, Gulfport, MS 39507, United States","9XJ6+87 Gulfport, Mississippi, USA",,+1 985-265-7404,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipM7mS7FWOHsJzgT2YCMGCyc9hyPAxtiLIk7wWcE=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:39.128Z,,,,,,,,,
"https://www.google.com/maps/place/Jeannette+Bolte,+PHD/data=!4m7!3m6!1s0x889c171d03a4005b:0xd350f35b1b9470ea!8m2!3d30.3684558!4d-89.1128215!16s%2Fg%2F1w3w3tn1!19sChIJWwCkAx0XnIgR6nCUG1vzUNM","Jeannette Bolte, PHD",5.0,2,Medical clinic,"1403 43rd Ave, Gulfport, MS 39501, United States","9V9P+9V Gulfport, Mississippi, USA",,+1 228-897-7730,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DXw1zIQDojB_9adYWC72zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.93195&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:41.880Z,,,,,,,,,
"https://www.google.com/maps/place/Claveau+Counseling+Center,+LLC/data=!4m7!3m6!1s0x889c3d15b966feb5:0x67e11fe4a48e4071!8m2!3d30.3676769!4d-89.0945241!16s%2Fg%2F11vp_sg2wm!19sChIJtf5muRU9nIgRcUCOpOQf4Wc","Claveau Counseling Center, LLC",,,Mental health service,"1310 27th Ave Ste 201, Gulfport, MS 39501, United States","9W94+35 Gulfport, Mississippi, USA",https://geekgamingtherapy.com/,+1 228-222-5858,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOfgcniY5bDkMq3euw4Cqx_2Uy_jYjWfsRdpWg1=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:46.817Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Blue+Harbor+Counseling+Services/data=!4m7!3m6!1s0xdc3650fb1c627b9:0xde691c7034b6f623!8m2!3d30.3703699!4d-89.0932568!16s%2Fg%2F11srst__8g!19sChIJuSfGsQ9lww0RI_a2NHAcad4,Blue Harbor Counseling Services,,,Mental health service,"1617 25th Ave Suite 203, Gulfport, MS 39501, United States","9WC4+4M Gulfport, Mississippi, USA",https://www.psychologytoday.com/us/therapists/blue-harbor-counseling-services-llc-gulfport-ms/1079855,+1 228-325-5855,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN0lvR39UHPDWMB5_52pd2g370wzMGvUWXYuhDc=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:51.631Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,LGBTQ+ friendly,
https://www.google.com/maps/place/Rivers+Psychotherapy+Services/data=!4m7!3m6!1s0x889c17d7b10ff981:0x87499f3393c7f382!8m2!3d30.386087!4d-89.0432373!16s%2Fg%2F11fzf928ty!19sChIJgfkPsdcXnIgRgvPHkzOfSYc,Rivers Psychotherapy Services,4.1,31,Psychotherapist,"417 Security Square, Gulfport, MS 39507, United States","9XP4+CP Gulfport, Mississippi, USA",http://www.riverspsychotherapyservices.com/,+1 228-206-3632,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hzIi6P6Y7ZHJE-lYvm6Ovw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.51862&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:54:56.526Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,9 am–2 pm,Closed,,
"https://www.google.com/maps/place/Dorothy+Dickson-Rishel,+PHD/data=!4m7!3m6!1s0x889c3d142febfd63:0xbcd4e744723c2949!8m2!3d30.3673039!4d-89.1169084!16s%2Fg%2F1tlz_zgx!19sChIJY_3rLxQ9nIgRSSk8ckTn1Lw","Dorothy Dickson-Rishel, PHD",5.0,1,Psychologist,"1340 Broad Ave # 450, Gulfport, MS 39501, United States","9V8M+W6 Gulfport, Mississippi, USA",https://wearememorial.com/team/dorothy-dickson-rishel-phd/,+1 228-867-5006,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM55lbqlBTiMAorQGr8iDnxx9F5YJCZ-J6PxtX0=w408-h512-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:55:01.279Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Pine+Belt+Mental+Healthcare+Resources/data=!4m7!3m6!1s0x889c3d1509dae7bb:0x60b214143b26383e!8m2!3d30.3711581!4d-89.1195434!16s%2Fg%2F11kbfykbhp!19sChIJu-faCRU9nIgRPjgmOxQUsmA,Pine Belt Mental Healthcare Resources,1.8,13,Mental health clinic,"1600 Broad Ave, Gulfport, MS 39501, United States","9VCJ+F5 Gulfport, Mississippi, USA",https://www.pbmhr.org/contact/,+1 228-213-5888,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sRNql-ILeElxT6jPcnk8Sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.148245&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:55:06.155Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Harbison+D+Bianca/data=!4m7!3m6!1s0x889c3d14fcf7e89f:0x50899c68a1a6539a!8m2!3d30.3670937!4d-89.115518!16s%2Fg%2F1wfvnf8p!19sChIJn-j3_BQ9nIgRmlOmoWiciVA,Harbison D Bianca,,,Psychiatrist,"4500 13th St, Gulfport, MS 39501, United States","9V8M+RQ Gulfport, Mississippi, USA",,+1 228-867-5202,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hsL-q6ypwFCDZ9xjQgD9ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.516&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:55:09.000Z,,,,,,,,,
https://www.google.com/maps/place/The+Therapy+Place/data=!4m7!3m6!1s0x889c17c02a9af7b5:0xa7d9925b74e9d986!8m2!3d30.3695325!4d-89.0846537!16s%2Fg%2F11s37v60ym!19sChIJtfeaKsAXnIgRhtnpdFuS2ac,The Therapy Place,,,Psychotherapist,"1822 15th St suite 19, Gulfport, MS 39501, United States","9W98+R4 Gulfport, Mississippi, USA",http://www.thetherapyplacegulfcoast.com/,+1 228-263-2175,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WC2HcS7FZguVvm2O3CVCuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.91348&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:55:13.724Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,
"https://www.google.com/maps/place/Oasis+Mental+Wellness,+LLC/data=!4m7!3m6!1s0x889c3d622f1021c9:0xff4f36e019e5bd28!8m2!3d30.3863648!4d-89.0266386!16s%2Fg%2F11f15gxqq5!19sChIJySEQL2I9nIgRKL3lGeA2T_8","Oasis Mental Wellness, LLC",5.0,6,Mental health clinic,"1803 Curcor Dr Suite B, Gulfport, MS 39507, United States","9XPF+G8 Gulfport, Mississippi, USA",https://www.oasismentalwellness.com/,+1 228-456-3116,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-KTi11aD_-r9-bnp2T_BGu4K1jSrRNIRPWDz8jviqQK4_pCuxx1qJaMVIehHc6TdS2hv9St28ObY9zovKBfyovzTEfD4hCxTeZuuzPcD16s4L5BglrLtHF3i3nKu5NWX218Y=w476-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:55:18.633Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,10 am–5 pm,LGBTQ+ friendly,
https://www.google.com/maps/place/Dr.+Brian+Hammock/data=!4m7!3m6!1s0x889c17d96baae83d:0x60ad87e427fd9f6a!8m2!3d30.3708575!4d-89.0906087!16s%2Fg%2F11p07b7wps!19sChIJPeiqa9kXnIgRap_9J-SHrWA,Dr. Brian Hammock,,,Psychiatrist,"1613 23rd Ave, Gulfport, MS 39501, United States","9WC5+8Q Gulfport, Mississippi, USA",,+1 228-284-4651,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Rnf__3tA_qUOZmfK0KrLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.76154&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Gulfport+MS/@30.3713601,-89.1266372,14z",2025-12-16T02:55:21.280Z,,,,,,,,,
