placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned
"https://www.google.com/maps/place/Fiorella+Avant,+D.O./data=!4m7!3m6!1s0x87b209206bb00453:0xd463d0562558804b!8m2!3d35.5136134!4d-97.7087885!16s%2Fg%2F12613ydrh!19sChIJUwSwayAJsocRS4BYJVbQY9Q","Fiorella Avant, D.O.",4.9,64,Family practice physician,"10616 U.S. Rte 66 suite 200, Yukon, OK 73099, United States","G77R+CF Yukon, Oklahoma, USA",https://primary-healthpartners.com/our-team/fiorella-avant/,+1 405-805-4130,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TjNpY2GVi3z0mYc8m9M8Jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.662&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:23:42.237Z,,
"https://www.google.com/maps/place/Dr.+Kathleen+E.+Combs,+MD/data=!4m7!3m6!1s0x87b2080d04af3165:0x33a49ff30b2e3033!8m2!3d35.4819408!4d-97.7652082!16s%2Fg%2F1thvyssv!19sChIJZTGvBA0IsocRMzAuC_OfpDM","Dr. Kathleen E. Combs, MD",3.0,1,Pediatrician,"1703 Professional Cir # 101, Yukon, OK 73099, United States","F6JM+QW Yukon, Oklahoma, USA",,+1 405-354-6688,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WG4J0seSmhWizTu4lTtfPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.91269&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:23:45.039Z,,
https://www.google.com/maps/place/Yukon+Kids+Dental/data=!4m7!3m6!1s0x87b208731ce769ad:0x9855a56d0cf25a!8m2!3d35.483218!4d-97.7617962!16s%2Fg%2F11fxvv4flm!19sChIJrWnnHHMIsocRWvIMbaVVmAA,Yukon Kids Dental,4.8,589,Pediatric dentist,"1600 Garth Brooks Blvd, Yukon, OK 73099, United States","F6MQ+77 Yukon, Oklahoma, USA",https://yukonkidsdental.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yukon&utm_content=listing,+1 405-578-5234,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPgAcMVKgOeqHnL69zsQYXYTPUK_Cmz1UMuJbjf=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:23:49.801Z,,
https://www.google.com/maps/place/A+Place+to+Grow+Pediatrics+Building+B/data=!4m7!3m6!1s0x87b2092cfc3c5ea9:0x40cbcba8489670af!8m2!3d35.4577839!4d-97.723497!16s%2Fg%2F11y2chlyy3!19sChIJqV48_CwJsocRr3CWSKjLy0A,A Place to Grow Pediatrics Building B,5.0,3,Doctor,"808 S Mustang Rd, Yukon, OK 73099, United States","F75G+4J Yukon, Oklahoma, USA",,+1 405-265-3900,Closes soon · 4:30 pm · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6n4YwoCffCkcLhGOtMNr_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.6893&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:23:54.736Z,,
"https://www.google.com/maps/place/Dr.+Trinity+M.+Loveless,+MD%2FA+Place+to+Grow+Pediatrics/data=!4m7!3m6!1s0x87b208e6ee4ae79f:0xda1138d5df612625!8m2!3d35.4577865!4d-97.7235031!16s%2Fg%2F1q62d7qml!19sChIJn-dK7uYIsocRJSZh39U4Edo","Dr. Trinity M. Loveless, MD/A Place to Grow Pediatrics",3.8,17,Pediatrician,"812 S Mustang Rd, Yukon, OK 73099, United States","F75G+4H Yukon, Oklahoma, USA",http://www.aplacetogrowpediatrics.com/,+1 405-265-3900,Closes soon · 4:30 pm · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6n4YwoCffCkcLhGOtMNr_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.308846&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:23:59.481Z,,
https://www.google.com/maps/place/Dr.+Sarah+Bratcher/data=!4m7!3m6!1s0x87b208e6ee255555:0xdae4c60afd4aa7db!8m2!3d35.4573739!4d-97.7235516!16s%2Fg%2F11qgb79qtd!19sChIJVVUl7uYIsocR26dK_QrG5No,Dr. Sarah Bratcher,5.0,3,Pediatrician,"812 S Mustang Rd, Yukon, OK 73099, United States","F74G+WH Yukon, Oklahoma, USA",https://www.aplacetogrowpediatrics.com/meet-the-team/,+1 405-265-3900,Closes soon · 4:30 pm · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qNz-hDRk6RkMAVgqpyFh_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.40146&pitch=0&thumbfov=100,false,"8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm",Closed,Closed,"8:30 am–12 pm, 1–4:30 pm","https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:04.264Z,,
"https://www.google.com/maps/place/Valeriya+Yabluchanska,+MD/data=!4m7!3m6!1s0x87b209125e9251ef:0x35dc941506d684c2!8m2!3d35.4849552!4d-97.763339!16s%2Fg%2F11l2mby0_6!19sChIJ71GSXhIJsocRwoTWBhWU3DU","Valeriya Yabluchanska, MD",4.9,150,Family practice physician,"1205 Health Center Pkwy #100, Yukon, OK 73099, United States","F6MP+XM Yukon, Oklahoma, USA",https://integrishealth.org/doctors/valeriya-yabluchanska,+1 405-717-5400,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OawrSh3YLshELMNqeLEfEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.60726&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:09.310Z,,
"https://www.google.com/maps/place/Layne+Keathly,+M.D./data=!4m7!3m6!1s0x87b209e2e05224b7:0x1064da54434b14ea!8m2!3d35.4849552!4d-97.763339!16s%2Fg%2F11dymqr02w!19sChIJtyRS4OIJsocR6hRLQ1TaZBA","Layne Keathly, M.D.",4.9,262,Doctor,"1205 Health Center Pkwy #100, Yukon, OK 73099, United States","F6MP+XM Yukon, Oklahoma, USA",https://integrishealth.org/doctors/layne-keathly,+1 405-717-5400,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OawrSh3YLshELMNqeLEfEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.60726&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:14.145Z,,
https://www.google.com/maps/place/Family+First+Urgent+Care/data=!4m7!3m6!1s0x87b208628f52596d:0x6711c319f34b39f6!8m2!3d35.4794361!4d-97.7419648!16s%2Fg%2F11dzdjt1jc!19sChIJbVlSj2IIsocR9jlL8xnDEWc,Family First Urgent Care,4.4,272,Urgent care center,"2525 Cornwell Dr, Yukon, OK 73099, United States","F7H5+Q6 Yukon, Oklahoma, USA",https://familyfirstyukon.com/,+1 405-265-2300,Open · Closes 7:30 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervkhh3RmkBjoNBNqcPR-Jnkvb4_pIe1Jep4d5eg5ouVUQwtXgAKatx6kAu7Mc3YvNqNB8VKolxw6m3iKFjQCQifQEHfS-D25FFMUCVjniFdqQgQp3N0TIxGBaCnlgSfuv4hFKy=w408-h306-k-no,true,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–5:30 pm,8:30 am–7:30 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:19.001Z,,
"https://www.google.com/maps/place/Donna+Cosby,+M.D./@35.4359597,-97.7253348,17z/data=!3m1!4b1!4m6!3m5!1s0x87b20bc8aa500001:0xf4a6fbfeb7d79798!8m2!3d35.4359597!4d-97.7253348!16s%2Fg%2F11qgb75rp0","Donna Cosby, M.D.",5.0,15,Pediatrician,"2929 S Mustang Rd, Yukon, OK 73099, United States","C7PF+9V Yukon, Oklahoma, USA",https://integrishealth.org/doctors/donna-cosby,+1 405-376-1800,Closes soon · 5 pm · Opens 8 am Wed,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:26.058Z,,
"https://www.google.com/maps/place/Nathaniel+Yokell,+M.D./data=!4m7!3m6!1s0x87b2092b0ceb4b7d:0x463a6cabeddc5a30!8m2!3d35.4849552!4d-97.763339!16s%2Fg%2F11l2rkv08b!19sChIJfUvrDCsJsocRMFrc7atsOkY","Nathaniel Yokell, M.D.",5.0,148,Family practice physician,"1205 Health Center Pkwy #100, Yukon, OK 73099, United States","F6MP+XM Yukon, Oklahoma, USA",https://integrishealth.org/doctors/nathaniel-yokell,+1 405-717-5400,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepP2VMamyqfyDpSJoa3TYWHDxkGjFe8Pq48SQoAicJhU5BC8nr4Neexi-agbXr34doivms5DE5nDuF3ivoDRmSexDtpVWddqrWlPHWbBkkCk3RqKG4YXWfY1qUMqn1Msk67uEYa=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:31.181Z,,
https://www.google.com/maps/place/Oklahoma+Pediatric+Therapy+Center-+Behavioral+Therapy+and+Diagnostic+Center/data=!4m7!3m6!1s0x87b209bb1edb67fd:0x66557ce1f105965e!8m2!3d35.4819818!4d-97.7682021!16s%2Fg%2F11m9np3lpx!19sChIJ_WfbHrsJsocRXpYF8eF8VWY,Oklahoma Pediatric Therapy Center- Behavioral Therapy and Diagnostic Center,5.0,7,Mental health clinic,"1817 Commons Cir Suite C, Yukon, OK 73099, United States","F6JJ+QP Yukon, Oklahoma, USA",https://optccares.com/,+1 405-467-6782,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer28dadXdQcDiiaFk40J0A4wGGtY0_e9o3690tATI4TY8slNh6_WLHaM7lm9axvS0Rf4BNV_7KxboH4y4W4srQX-Dgq3msmOFpElw1uaEVgIi-_V3LxD70M72OXdVXEHL6KsGcU=w408-h544-k-no,false,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–1 pm,Closed,Closed,8 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:36.063Z,,
https://www.google.com/maps/place/Canadian+Valley+Family+Care/data=!4m7!3m6!1s0x87b2080daaade9fd:0x570ddd4608395026!8m2!3d35.4827346!4d-97.7660446!16s%2Fg%2F1v_z9dz1!19sChIJ_emtqg0IsocRJlA5CEbdDVc,Canadian Valley Family Care,3.0,68,Medical clinic,"1491 Health Center Pkwy, Yukon, OK 73099, United States","F6MM+3H Yukon, Oklahoma, USA",http://www.cvfcyukon.com/,+1 405-806-2200,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpWebpy01ywGyfPhgHPNQWzxSepe8dBBxbUC_Z3HCVm7xqI41XbXRsS_mS4vxTUFgiCzXtQE4pD0xE8cwJV291Vd1mXDp5p0-41oFhSuH9DuQ9wawhOhAnabV43gwfLedN2TwzgA=w486-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:40.920Z,,
https://www.google.com/maps/place/Just+Kids+Pediatrics/data=!4m7!3m6!1s0x87b20f2edf2a2fe5:0x35ed6925b70a6ae8!8m2!3d35.4929029!4d-97.6472939!16s%2Fg%2F11k03zmzz_!19sChIJ5S8q3y4PsocR6GoKtyVp7TU,Just Kids Pediatrics,4.4,495,Pediatrician,"7530 NW 23rd St, Bethany, OK 73008, United States","F9V3+53 Bethany, Oklahoma, USA",https://justkidspeds.com/bethany,+1 405-757-7818,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOWnd0_Um1CRpuobUpOCvTqZSn8aqftqSt6YKFY=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:45.696Z,,
"https://www.google.com/maps/place/Regina+Mary+Tomichen,+MD/data=!4m7!3m6!1s0x87b209e48ae56a4f:0x506dfe46d0f68e57!8m2!3d35.4601652!4d-97.7234531!16s%2Fg%2F11w3t517kc!19sChIJT2rliuQJsocRV4720Eb-bVA","Regina Mary Tomichen, MD",5.0,4,Pediatrician,"520 S Mustang Rd, Yukon, OK 73099, United States","F76G+3J Yukon, Oklahoma, USA",https://www.mercy.net/doctor/regina-mary-tomichen-md?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=&utm_content=website&y_source=1_MTA1NDM0Mzc0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 405-936-5910,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNlU964Fkef-MjBGWV_scGwybIOGfXszHLje3B6=w421-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:50.671Z,,
"https://www.google.com/maps/place/Heather+Barnes,+M.D./data=!4m7!3m6!1s0x87b2080cc61f6111:0xb76006ee4b9f0ed2!8m2!3d35.4849552!4d-97.763339!16s%2Fg%2F1tk8p2rr!19sChIJEWEfxgwIsocR0g6fS-4GYLc","Heather Barnes, M.D.",4.9,181,Family practice physician,"1205 Health Center Pkwy #100, Yukon, OK 73099, United States","F6MP+XM Yukon, Oklahoma, USA",https://integrishealth.org/doctors/heather-barnes,+1 405-717-5403,Closes soon · 5 pm · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPNoP7QYbxN3AqoRuhgqmTcvz7OarBuUvRnwWjS=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:24:55.686Z,,
https://www.google.com/maps/place/Allset+Urgent+Care+Yukon+Stacks/data=!4m7!3m6!1s0x87b209cf00f94699:0x4e37ce39781feaa1!8m2!3d35.4783753!4d-97.7530201!16s%2Fg%2F11wfgnhh40!19sChIJmUb5AM8JsocRoeofeDnON04,Allset Urgent Care Yukon Stacks,4.8,102,Urgent care center,"12708 NW 10th St Suite 115, Yukon, OK 73099, United States","F6HW+9Q Yukon, Oklahoma, USA",https://allseturgentcare.org/locations/allset-urgent-care-yukon-stacks,+1 405-427-4949,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOP1frmYMtzuh-_gex4nSvJNbBC4QR9Bu7gcfL8BUMMPA9pNwPrwDwQ-2k-G_FkW7BD7Ldv7SBZJFcnMH6wQDul8dvGDJo-D_OB-tiGn-Lh4oS-8_G4Vx1d75ftWblqDs-h4cqqWamrSQM=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-02-10T22:25:00.646Z,,
