placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Brian+Kahan/data=!4m7!3m6!1s0x89b7f6d6c9232b4b:0x1010a91751f2e25b!8m2!3d38.9884453!4d-76.5413145!16s%2Fg%2F11rkj9ktgz!19sChIJSysjydb2t4kRW-LyURepEBA,Brian Kahan,2.3,6,Pain management physician,"170 Jennifer Rd # 240, Annapolis, MD 214017995, United States","XFQ5+9F Annapolis, Maryland, USA",https://www.thekahancenter.com/,+1 410-571-9000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S_npmzIlvUTM8ZP1N-JxTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.92674&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:24.021Z,,
https://www.google.com/maps/place/Advanced+Spine+and+Pain+Centers/data=!4m7!3m6!1s0x89b7f97fa13c4969:0x80ecd633246d2dd!8m2!3d39.0769826!4d-76.5464448!16s%2Fg%2F11f13zftsr!19sChIJaUk8oX_5t4kR3dJGMmPNDgg,Advanced Spine and Pain Centers,4.7,306,Pain management physician,"550 Governor Ritchie Hwy suite k, Severna Park, MD 21146, United States","3FG3+QC Severna Park, Maryland, USA",http://www.advancedspineandpain.com/,+1 410-732-2727,Closes soon · 4 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzupDARPgcO53CdGXBA7jGBfD_s9XZK-mk4azO_wfN6-RT55YXBNO7oXe9Jc5WDckxnPWqkHiQnElzJo8iIfKa7ijJu5ruEBbiOohWBcUY57GC1yCjCGFguYIaC_eS33yAh3AN6g=w408-h317-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:28.865Z,,
https://www.google.com/maps/place/Dr.+Charles+Cho+%7C+Annapolis+Wellness+Center/data=!4m7!3m6!1s0x89b7f76b4e31c9a7:0xfb0a1050cba54e49!8m2!3d38.9919765!4d-76.5481665!16s%2Fg%2F11j51v63s5!19sChIJp8kxTmv3t4kRSU6ly1AQCvs,Dr. Charles Cho | Annapolis Wellness Center,5.0,18,Wellness center,"1000 Bestgate Rd Suite 301, Annapolis, MD 21401, United States","XFR2+QP Annapolis, Maryland, USA",https://rymap.org/business/dr-charles-cho-annapolis-wellness-center-ctk01a,+1 443-971-1775,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOg8fmAagjKI432JX2QWZc8yHfxa2xW8eDmvfIS=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:33.661Z,,
"https://www.google.com/maps/place/Dr.+Thomas+S.+Lee,+MD/data=!4m7!3m6!1s0x89b7f6d787f2713b:0xba00b6942bb5b404!8m2!3d38.9906072!4d-76.5373324!16s%2Fg%2F1v2jdt7n!19sChIJO3Hyh9f2t4kRBLS1K5S2ALo","Dr. Thomas S. Lee, MD",3.3,4,Pain management physician,"2002 Medical Pkwy, Annapolis, MD 21401, United States","XFR7+63 Annapolis, Maryland, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DNypFt1ht-crG1rMooZqPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.36058&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:36.431Z,,
https://www.google.com/maps/place/Center+for+Pelvic+Pain+at+Annapolis/data=!4m7!3m6!1s0x89b7f12c5cb20a7d:0xd505eb7bfea9c8d7!8m2!3d38.9874995!4d-76.5523905!16s%2Fg%2F11ckv4ry5x!19sChIJfQqyXCzxt4kR18ip_nvrBdU,Center for Pelvic Pain at Annapolis,4.7,47,Obstetrician-gynecologist,"130 Lubrano Dr #111, Annapolis, MD 21401, United States","XCPX+X2 Annapolis, Maryland, USA",http://www.gynpain.com/,+1 410-573-1436,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOSCi_DBr0dx81w3t8q7rD8Uasqam4H7l2pIPbu=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:41.697Z,,
https://www.google.com/maps/place/MedStar+Health:+Pain+Management+at+Annapolis/data=!4m7!3m6!1s0x89b7f7bed7b20831:0x7e4ada6f871980b5!8m2!3d38.9951124!4d-76.5376207!16s%2Fg%2F11wy2cnzyz!19sChIJMQiy1773t4kRtYAZh2_aSn4,MedStar Health: Pain Management at Annapolis,,,Medical clinic,"810 Bestgate Rd Ste. 310, Annapolis, MD 21401, United States","XFW6+2X Annapolis, Maryland, USA",https://www.medstarhealth.org/locations/pain-management-annapolis?utm_campaign=mhs_citations&utm_medium=listing&utm_source=citation_management&utm_term=pain_mgmt_location,+1 410-554-6497,Closes soon · 4 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOqWYdT3R7wR-3jQlJ_gBX0y-6eV4BpwFAsKPt4=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:46.557Z,,
https://www.google.com/maps/place/Clearway+Pain+Solutions/data=!4m7!3m6!1s0x89b81ae03f1e5475:0x13d3169445041aa4!8m2!3d38.9862937!4d-76.31604!16s%2Fg%2F1tj53hg5!19sChIJdVQeP-AauIkRpBoERZQW0xM,Clearway Pain Solutions,4.7,273,Pain management physician,"120 Sallitt Dr suite d, Stevensville, MD 21666, United States","XMPM+GH Stevensville, Maryland, USA",https://www.clearwaypain.com/,+1 800-997-2460,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wUOJvdABXIEgf_cElwQxpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.35716&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:51.456Z,,
https://www.google.com/maps/place/Greater+Maryland+Pain+Management/data=!4m7!3m6!1s0x89b7fd65651631c1:0xfcf33002612fc02c!8m2!3d39.1410524!4d-76.618084!16s%2Fg%2F11tbw02099!19sChIJwTEWZWX9t4kRLMAvYQIw8_w,Greater Maryland Pain Management,4.7,75,Pain management physician,"7845 Oakwood Rd # 201, Glen Burnie, MD 21061, United States","49RJ+CQ Glen Burnie, Maryland, USA",https://www.greatermarylandpainmanagement.com/contact-us/glen-burnie-md/,+1 410-672-2255,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerO6VGyO2GyALTRmpiFox2v7VWSuUFyoPS1_ciWJ2AWwuvp3PK0ag6TMO4XibPZbOFwFKsi-kcU2I8NltBmg3Uke4ThTOFXO51xE2JKjiQsitiiF2pmVRdLcSzvfBS6DQi5oAS8=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:40:56.337Z,,
https://www.google.com/maps/place/Clearway+Pain+Solutions+Physical+Therapy/data=!4m7!3m6!1s0x89b7f12ce450e64f:0xf30fcda0816aef9a!8m2!3d38.9949853!4d-76.5375628!16s%2Fg%2F1tfwl7sg!19sChIJT-ZQ5Czxt4kRmu9qgaDND_M,Clearway Pain Solutions Physical Therapy,4.5,317,Physical therapist,"810 Bestgate Rd Suite 120, Annapolis, MD 21401, United States","XFV6+XX Annapolis, Maryland, USA",https://clearwaypain.com/location/annapolis-physical-therapy/,+1 410-224-0144,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipP6Gve0O0rZWa8BpN9jw7a2Y1c_q7p5QFiZ97Dp=w408-h510-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:01.345Z,,
https://www.google.com/maps/place/Innovative+Pain+Solutions+Centers/data=!4m7!3m6!1s0x89b7e96789710371:0xbadc400470687cde!8m2!3d38.9857613!4d-76.7569556!16s%2Fg%2F11c58qs7jr!19sChIJcQNxiWfpt4kR3nxocARA3Lo,Innovative Pain Solutions Centers,4.8,227,Pain management physician,"6911 Laurel - Bowie Rd # 212, Bowie, MD 20715, United States","X6PV+86 Bowie, Maryland, USA",https://www.innovativepainmd.com/,+1 301-755-9500,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMiTrJwGW711QGcxBQediyZWydNcvd3a90pu84d=w486-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,9 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:06.647Z,,
https://www.google.com/maps/place/Clearway+Pain+Solutions/data=!4m7!3m6!1s0x89b7ebfb34f4dfd3:0xbf647fb385f8a677!8m2!3d38.9469794!4d-76.719673!16s%2Fg%2F11flbpwn0f!19sChIJ09_0NPvrt4kRd6b4hbN_ZL8,Clearway Pain Solutions,4.6,181,Pain management physician,"4175 Hanson Ct N #202, Bowie, MD 20716, United States","W7WJ+Q4 Bowie, Maryland, USA",https://clearwaypain.com/location/bowie/,+1 855-527-7246,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VdezPcuHkGbEKKh8pry4VA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.56927&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:11.553Z,,
https://www.google.com/maps/place/KURE+Pain+Management/data=!4m7!3m6!1s0x89b7f131efcf699b:0x757dee5b2bd6a49a!8m2!3d38.986299!4d-76.550739!16s%2Fg%2F11h1ytfkl9!19sChIJm2nP7zHxt4kRmqTWK1vufXU,KURE Pain Management,,,Pain management physician,"116 Defense Hwy Suite 403,LL100, Annapolis, MD 21401, United States","XCPX+GP Annapolis, Maryland, USA",https://www.luminishealth.org/en/find-a-location/kure-pain-management-annapolis-annapolis?language_content_entity=en,+1 410-571-2946,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ix_ySsoF22eCmUoW5cboJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.4754&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:14.175Z,,
https://www.google.com/maps/place/Maryland+Pain+%26+Wellness+Center/data=!4m7!3m6!1s0x89b78363427a17cd:0x8c02230cfe954c4d!8m2!3d38.5327033!4d-76.5835046!16s%2Fg%2F11h5mcsl4x!19sChIJzRd6QmODt4kRTUyV_gwjAow,Maryland Pain & Wellness Center,4.8,134,Pain management physician,"70 Sherry Ln # 202, Prince Frederick, MD 20678, United States","GCM8+3H Prince Frederick, Maryland, USA",https://www.marylandpainandwellnesscenter.com/,+1 410-881-7644,Closes soon · 4:30 pm · Opens 8:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNSOT_JXA3inRSA2ra2K1SpKxBlJLxIwYJpUWy_=w408-h544-k-no,true,8:30 am–4:30 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:19.029Z,,
https://www.google.com/maps/place/All+Star+Pain+Management+and+Regenerative+Medicine/data=!4m7!3m6!1s0x89b7fcb7002c0761:0x88f201bad7fed27f!8m2!3d39.1443943!4d-76.6326522!16s%2Fg%2F11c6r8j1qw!19sChIJYQcsALf8t4kRf9L-17oB8og,All Star Pain Management and Regenerative Medicine,3.3,22,Medical clinic,"1600 Crain Hwy S #207, Glen Burnie, MD 21061, United States","49V8+QW Glen Burnie, Maryland, USA",https://allstarpainmanagement.com/,+1 443-808-1808,Closes soon · 4 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipP8i4pAbZV7o8BF32nEmilVI59bRfEPm45da79W=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:23.856Z,,
https://www.google.com/maps/place/MedStar+Health:+Primary+Care+at+Annapolis/data=!4m7!3m6!1s0x89b7f6d8811a0df3:0x13edcc508af6fa13!8m2!3d38.9951124!4d-76.5376207!16s%2Fg%2F1t_khf8j!19sChIJ8w0agdj2t4kRE_r2ilDM7RM,MedStar Health: Primary Care at Annapolis,4.9,990,Medical clinic,"810 Bestgate Rd Ste. 135, Annapolis, MD 21401, United States","XFW6+2X Annapolis, Maryland, USA",https://www.medstarhealth.org/locations/primary-care-annapolis?utm_campaign=mhs_citations&utm_medium=listing&utm_source=citation_management&utm_term=medical_group,+1 410-573-1110,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOc1mwafJQBboBd9euf9AQowAW4Gg4zSetJtniq=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:29.050Z,,
https://www.google.com/maps/place/Pain+Management+Associates+LLC/data=!4m7!3m6!1s0x89b7c3120696be73:0x342596c987fcd7c7!8m2!3d38.9921693!4d-76.881386!16s%2Fg%2F11jmqsgm24!19sChIJc76WBhLDt4kRx9f8h8mWJTQ,Pain Management Associates LLC,4.9,100,Pain management physician,"7500 Greenway Center Dr Suite #910, Greenbelt, MD 20770, United States","X4R9+VC Greenbelt, Maryland, USA",https://www.metropain.org/,+1 301-220-2333,Closes soon · 4:30 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMCfU46RGP1F70CfIN6yMURWDOAIerFYNNcyyyb=w408-h606-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:34.045Z,,
"https://www.google.com/maps/place/Aneesh+Paul+Goel/@38.9893129,-76.5374431,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7f7357a0635f9:0xda6f61843a5f9cae!8m2!3d38.9893129!4d-76.5374431!16s%2Fg%2F11hr2dv45x",Aneesh Paul Goel,5.0,3,Orthopedic clinic,"2000 Medical Pkwy #101, Annapolis, MD 21401, United States","XFQ7+P2 Annapolis, Maryland, USA",https://www.luminishealth.org/find-a-provider/aneesh-goel,+1 410-268-8862,"Open · Closes 9 pm

Updated by this business 8 weeks ago",,,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:41.136Z,,
https://www.google.com/maps/place/Regenerative+Orthopedics+and+Sports+Medicine/data=!4m7!3m6!1s0x89b7f1cb68481dc9:0xe50131ed631e0ac2!8m2!3d38.9864751!4d-76.5507305!16s%2Fg%2F11g0lgyh3c!19sChIJyR1IaMvxt4kRwgoeY-0xAeU,Regenerative Orthopedics and Sports Medicine,5.0,158,Sports medicine clinic,"116 Defense Hwy #203, Annapolis, MD 21401, United States","XCPX+HP Annapolis, Maryland, USA",https://rosm.org/annapolis/,+1 410-505-0530,Closes soon · 4:30 pm · Opens 8:30 am Thu,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPfdMJoGy_jj0FpvISj0ZFJRtS_1UxXwHo_r3ez=w408-h383-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-28T20:41:46.225Z,,
