placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error
https://www.google.com/maps/place/Pediatric+Cardiology/data=!4m7!3m6!1s0x89e24f9b6de03c41:0x2d7f9f9fb094f580!8m2!3d43.0103962!4d-71.4228968!16s%2Fg%2F11bbwmv9_q!19sChIJQTzgbZtP4okRgPWUsJ-ffy0,Pediatric Cardiology,3.0,2,Medical clinic,"100 Hitchcock Way Level 1, Manchester, NH 03104, United States","2H6G+5R Manchester, New Hampshire, USA",,+1 603-695-2740,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XQ7UmAyFh1BYG5dgHofGAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.44754&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:55:44.675Z,,
"https://www.google.com/maps/place/Dr.+Patricia+E.+Cayer,+MD/data=!4m7!3m6!1s0x89e24effdab7effb:0x90eb3f6082dea1ec!8m2!3d42.9834376!4d-71.4316393!16s%2Fg%2F1tdbl_pj!19sChIJ---32v9O4okR7KHegmA_65A","Dr. Patricia E. Cayer, MD",5.0,2,Pediatrician,"275 Mammoth Rd, Manchester, NH 03109, United States","XHM9+98 Manchester, New Hampshire, USA",,+1 603-663-8350,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=srzpXbPNlDXxNBy5gZB2bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.239172&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:55:47.361Z,,
"https://www.google.com/maps/place/Lisa+M.+Plotnik,+MD/data=!4m7!3m6!1s0x89e24f84bc1bee81:0x395f89adf2ea7f7b!8m2!3d43.010453!4d-71.4235355!16s%2Fg%2F1tdzg_by!19sChIJge4bvIRP4okRe3_q8q2JXzk","Lisa M. Plotnik, MD",5.0,2,Pediatrician,"100 Hitchcock Way, Manchester, NH 03104, United States","2H6G+5H Manchester, New Hampshire, USA",https://providers.dartmouth-health.org/1833/lisa-m-plotnik,+1 603-695-2690,,,https://lh3.googleusercontent.com/p/AF1QipNczV_dOLNCKgZjRNjPPqqzSPOELbrL6NgUFpl_=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:55:50.319Z,,
"https://www.google.com/maps/place/Adult+%26+Pediatric+Dermatology,+PC/data=!4m7!3m6!1s0x89e24f2a418eba61:0x9569ad20933f556e!8m2!3d42.9909057!4d-71.4734045!16s%2Fg%2F11cl_jnb_c!19sChIJYbqOQSpP4okRblU_kyCtaZU","Adult & Pediatric Dermatology, PC",4.8,551,Skin care clinic,"87 McGregor Street Suite 2100 Notre Dame Pavilion, Manchester, NH 03102, United States","XGRG+9J Manchester, New Hampshire, USA",https://www.apderm.com/locations/manchester-nh/?utm_source=google&utm_medium=organic&utm_campaign=googlebusiness,+1 603-626-7546,Closed · Opens 7:20 am Wed,,https://lh3.googleusercontent.com/p/AF1QipP9fjqA7mTFYiI-vY_lbw9aR4eaZdkeYGTDkWNu=w427-h240-k-no,true,8 am–5 pm,7:20 am–4:30 pm,8 am–5 pm,7 am–4:30 pm,Closed,Closed,7:20 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:55:55.104Z,,
https://www.google.com/maps/place/Children+%26+Family+Dentistry+%26+Braces+of+Manchester/data=!4m7!3m6!1s0x89e24eea8d754437:0x968720fb23ad859!8m2!3d42.9692678!4d-71.452415!16s%2Fg%2F11bx56hn3p!19sChIJN0R1jepO4okRWdg6sg9yaAk,Children & Family Dentistry & Braces of Manchester,4.6,1320,Dentist,"8 Vinton St, Manchester, NH 03103, United States","XG9X+P2 Manchester, New Hampshire, USA",https://www.dentistryandbraces.com/locations/new-hampshire/manchester-location/?utm_campaign=gmb,+1 603-541-4744,Closes soon · 6 pm · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPSzviJ0tcNVBOzjaonmwzZyWzjpHYVZOky2hBM=w408-h283-k-no,true,9 am–6 pm,9 am–6 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:00.076Z,,
https://www.google.com/maps/place/Pulaski+Mary+E+MD/data=!4m7!3m6!1s0x89e24f002c3d9c7b:0x1b7396a8738e1a0d!8m2!3d42.9834376!4d-71.4316393!16s%2Fg%2F1tgtghr1!19sChIJe5w9LABP4okRDRqOc6iWcxs,Pulaski Mary E MD,3.0,2,Pediatrician,"275 Mammoth Rd, Manchester, NH 03109, United States","XHM9+98 Manchester, New Hampshire, USA",,+1 603-663-8350,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=srzpXbPNlDXxNBy5gZB2bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.239172&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:02.974Z,,
https://www.google.com/maps/place/Pediatric+Endocrinology+at+Dartmouth/data=!4m7!3m6!1s0x89e24efdaaaaaaab:0x88f8c23e15a55ba5!8m2!3d43.010449!4d-71.4230525!16s%2Fg%2F11c2qwx0c7!19sChIJq6qqqv1O4okRpVulFT7C-Ig,Pediatric Endocrinology at Dartmouth,3.0,2,Medical clinic,"100 Hitchcock Way, Manchester, NH 03104, United States","2H6G+5Q Manchester, New Hampshire, USA",https://childrens.dartmouth-health.org/endocrinology,+1 603-695-2790,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XQ7UmAyFh1BYG5dgHofGAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.46652&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:05.769Z,,
"https://www.google.com/maps/place/Dr.+Sandra+C.+Truebe,+MD/data=!4m7!3m6!1s0x89e24effdacfba2f:0xc18da89b693c2590!8m2!3d42.9834376!4d-71.4316393!16s%2Fg%2F1td061fb!19sChIJL7rP2v9O4okRkCU8aZuojcE","Dr. Sandra C. Truebe, MD",5.0,4,Pediatrician,"275 Mammoth Rd, Manchester, NH 03109, United States","XHM9+98 Manchester, New Hampshire, USA",https://weence.com/medical/doctors/manchester/dr-sandra-c-truebe-md/,+1 603-663-8300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=srzpXbPNlDXxNBy5gZB2bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.239172&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:08.367Z,,
"https://www.google.com/maps/place/Dr.+Elizabeth+M.+Keane,+MD/data=!4m7!3m6!1s0x89e24f2517809c53:0xc75146ae7153973b!8m2!3d42.9960975!4d-71.4631709!16s%2Fg%2F1xfspr3t!19sChIJU5yAFyVP4okRO5dTca5GUcc","Dr. Elizabeth M. Keane, MD",5.0,1,Pediatrician,"1245 Elm St, Manchester, NH 03101, United States","XGWP+CP Manchester, New Hampshire, USA",,+1 603-668-6629,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WEAeWRsGRYEZ2ioAXPFVzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.71464&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:11.223Z,,
https://www.google.com/maps/place/Elliot+Pediatrics+at+Bedford/data=!4m7!3m6!1s0x89e24af12770db3f:0x89d1a4b4869a4feb!8m2!3d42.959217!4d-71.5059509!16s%2Fg%2F1vp74sh6!19sChIJP9twJ_FK4okR60-ahrSk0Yk,Elliot Pediatrics at Bedford,4.5,60,Pediatrician,"25 Leavy Drive, Bedford, NH 03110, United States","XF5V+MJ Bedford, New Hampshire, USA",https://www.elliothospital.org/website/elliot-pediatrics-at-bedford.php,+1 603-472-5860,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lUDXeFJXJTUKKZHi5847Ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.84476&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:16.025Z,,
https://www.google.com/maps/place/Elliot+Pediatric+Gastroenterology/data=!4m7!3m6!1s0x89e24e5c68229273:0xc02d56125c9e2a14!8m2!3d42.98341!4d-71.4316223!16s%2Fg%2F11b6sfwwbr!19sChIJc5IiaFxO4okRFCqeXBJWLcA,Elliot Pediatric Gastroenterology,5.0,3,Medical clinic,"275 Mammoth Rd # 1, Manchester, NH 03109, United States","XHM9+99 Manchester, New Hampshire, USA",https://www.elliothospital.org/locations/elliot-pediatric-gastroenterology,+1 603-663-3222,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=srzpXbPNlDXxNBy5gZB2bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.626884&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:20.934Z,,
"https://www.google.com/maps/place/John+R.+Hollister,+MD/data=!4m7!3m6!1s0x89e24f9b71fe09e5:0x27ec54359da9c77d!8m2!3d43.010453!4d-71.4235355!16s%2Fg%2F1vy7hl66!19sChIJ5Qn-cZtP4okRfcepnTVU7Cc","John R. Hollister, MD",5.0,3,Pediatrician,"100 Hitchcock Way, Manchester, NH 03104, United States","2H6G+5H Manchester, New Hampshire, USA",https://providers.dartmouth-health.org/1713/john-r-hollister,+1 603-695-2750,,,https://lh3.googleusercontent.com/p/AF1QipMkEgfDJ34e-wXzlmTg52BBC21ODeCIYhCCM_Z8=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:23.649Z,,
https://www.google.com/maps/place/Ferrucci+Fernando+T+MD/data=!4m7!3m6!1s0x89e24effcfc27bd7:0x2435e4454fff8dfc!8m2!3d42.9833866!4d-71.4317171!16s%2Fg%2F1td1489d!19sChIJ13vCz_9O4okR_I3_T0XkNSQ,Ferrucci Fernando T MD,5.0,1,Pediatrician,"275 Mammoth Rd, Manchester, NH 03109, United States","XHM9+98 Manchester, New Hampshire, USA",https://weence.com/medical/doctors/manchester/ferrucci-fernando-t-md/,+1 603-663-8350,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=srzpXbPNlDXxNBy5gZB2bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.8146296&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:26.489Z,,
"https://www.google.com/maps/place/Erik+M.+Shessler,+MD/data=!4m7!3m6!1s0x89e24f84bdcb4a43:0x47d217b68e8faee3!8m2!3d43.010453!4d-71.4235355!16s%2Fg%2F1hc4b4mj7!19sChIJQ0rLvYRP4okR466PjrYX0kc","Erik M. Shessler, MD",5.0,2,Pediatrician,"100 Hitchcock Way, Manchester, NH 03104, United States","2H6G+5H Manchester, New Hampshire, USA",https://providers.dartmouth-health.org/1941/erik-m-shessler,+1 603-695-2750,,,https://lh3.googleusercontent.com/p/AF1QipO0Q77gJ1BgG1SD4yKWwCcxwngEf5KuVH-4Cm3K=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:29.315Z,,
https://www.google.com/maps/place/Salvatore+Donald+E+MD/data=!4m7!3m6!1s0x89e24effdacfba2f:0x233b268871227caa!8m2!3d42.9657378!4d-71.4219434!16s%2Fg%2F1td5y4m_!19sChIJL7rP2v9O4okRqnwicYgmOyM,Salvatore Donald E MD,5.0,1,Pediatrician,"275 S Mammoth Rd # 2, Manchester, NH 03109, United States","XH8H+76 Manchester, New Hampshire, USA",,+1 603-663-8300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mJ0jBfrXuIsVpEsZQ1ifOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.41623&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:31.986Z,,
https://www.google.com/maps/place/Olson+Elizabeth+H+MD/data=!4m7!3m6!1s0x89e24f9b71fe09e5:0x191032334ecae0ff!8m2!3d43.0104345!4d-71.4229538!16s%2Fg%2F1wf39mct!19sChIJ5Qn-cZtP4okR_-DKTjMyEBk,Olson Elizabeth H MD,5.0,1,Pediatrician,"100 Hitchcock Way, Manchester, NH 03104, United States","2H6G+5R Manchester, New Hampshire, USA",http://www.dartmouth-hitchcock.org/,+1 603-695-2500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IclDSKlgeUenDTbAhrg4VA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.28296&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:34.598Z,,
https://www.google.com/maps/place/Elizabeth+Soukup/data=!4m7!3m6!1s0x89e24f0271000001:0x7844a8d21321b30f!8m2!3d42.9841505!4d-71.4379141!16s%2Fg%2F11k3xs5r3r!19sChIJAQAAcQJP4okRD7MhE9KoRHg,Elizabeth Soukup,5.0,2,Pediatric surgeon,"1 Elliot Way, Manchester, NH 03103, United States",,https://www.elliothospital.org/services/browse-all-services/pediatrics/pediatric-surgery,+1 603-663-3222,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g3x7W6AQxpc0ARHpO3vBaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.0775&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:37.263Z,,
"https://www.google.com/maps/place/Mary+I.+Carlson,+MSN,+APRN/data=!4m7!3m6!1s0x89e24fcf122bd0d1:0x24fc2b490cb84c63!8m2!3d43.010453!4d-71.4235355!16s%2Fg%2F11g4cwdgyp!19sChIJ0dArEs9P4okRY0y4DEkr_CQ","Mary I. Carlson, MSN, APRN",3.0,4,Pediatrician,"100 Hitchcock Way, Manchester, NH 03104, United States","2H6G+5H Manchester, New Hampshire, USA",https://providers.dartmouth-health.org/577/mary-i-carlson,+1 603-695-2750,,,https://lh3.googleusercontent.com/p/AF1QipN9d7WlRr4G89EkX91jdyZayW1JrEfaXgMg2gsG=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:39.858Z,,
https://www.google.com/maps/place/Elliot+Hospital/data=!4m7!3m6!1s0x89e24f020a803433:0x4c50bf7e09af0f50!8m2!3d42.9839469!4d-71.4373758!16s%2Fg%2F1td7p9tn!19sChIJMzSACgJP4okRUA-vCX6_UEw,Elliot Hospital,2.7,356,Hospital,"1 Elliot Way, Manchester, NH 03103, United States","XHM7+H2 Manchester, New Hampshire, USA",https://www.elliothospital.org/website/elliot-hospital.php,+1 603-669-5300,,,https://lh3.googleusercontent.com/p/AF1QipMGW0IKFAIxtEf5KruzrtA3qwBRZOyUMc46tTXH=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:44.610Z,,
https://www.google.com/maps/place/Elliot+Developmental%2FMental+Health+Service+Pediatrics/data=!4m7!3m6!1s0x89e24f4e7cb25dd5:0xd6110cf61a24e8ae!8m2!3d42.9834121!4d-71.4316697!16s%2Fg%2F11t4hg79l1!19sChIJ1V2yfE5P4okRrugkGvYMEdY,Elliot Developmental/Mental Health Service Pediatrics,,,Pediatrician,"275 Mammoth Rd # 1, Manchester, NH 03109, United States","XHM9+98 Manchester, New Hampshire, USA",https://www.elliothospital.org/website/developmental-and-behavioral-pediatrics.php,+1 603-663-3222,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I-7lJY5RjtpBa27nq0jlmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.07342&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Manchester+NH/@42.9956397,-71.4547891,14z",2026-02-10T22:56:49.287Z,,
