placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Sunshine+Pediatrics/data=!4m7!3m6!1s0x89ab149f6b5f41e7:0xae4864dbbc18e8aa!8m2!3d35.0354085!4d-78.9327161!16s%2Fg%2F1tjl6s8g!19sChIJ50Ffa58Uq4kRqugYvNtkSK4,Sunshine Pediatrics,4.0,44,Pediatrician,"514 Owen Dr #3432, Fayetteville, NC 28304, United States","23P8+5W Fayetteville, North Carolina, USA",http://www.sunshineped.com/,+1 910-423-4233,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eY7YNrhNeqgCCXfJMmSSEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.67874&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:00.809Z,,,
https://www.google.com/maps/place/Rainbow+Pediatrics/data=!4m7!3m6!1s0x89ab134734062f97:0x66771f8cef9327e!8m2!3d35.040102!4d-78.9079457!16s%2Fg%2F1thhlcqy!19sChIJly8GNEcTq4kRfjL5zvhxZwY,Rainbow Pediatrics,4.2,203,Pediatrician,"1327 Robeson St, Fayetteville, NC 28305, United States","23RR+2R Fayetteville, North Carolina, USA",https://www.rainbowpeds.net/fayetteville/?utm_source=gbp&utm_medium=organic&utm_campaign=location-listing-RPFA&y_source=1_MjAzMDg3ODUzNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 910-486-5437,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QfthYL2n-wHrGaHuxmZwcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.17328&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,9:30–11:30 am,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:06.081Z,,,
https://www.google.com/maps/place/Dr.+Angelito+Sy/data=!4m7!3m6!1s0x89ab149c3553b061:0xd4dd5518460f084f!8m2!3d35.0298366!4d-78.9316673!16s%2Fg%2F11qgb7h241!19sChIJYbBTNZwUq4kRTwgPRhhV3dQ,Dr. Angelito Sy,4.9,112,Pediatrician,"1738 Owen Dr Ste 107, Fayetteville, NC 28304, United States","23H9+W8 Fayetteville, North Carolina, USA",https://www.childrenshealthofcarolina.com/?utm_medium=LumbertonChildren%27sClinic,+1 910-307-7330,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOGGIDOMGUbcYcaBISumIBOa53UUTrnDog4kz7h=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:11.054Z,,,
https://www.google.com/maps/place/Cape+Fear+Valley+Legacy+Pediatrics/data=!4m7!3m6!1s0x89ab149f509dafa7:0xcc103cd4bf05a5c8!8m2!3d35.035984!4d-78.9368123!16s%2Fg%2F1tg_bbtw!19sChIJp6-dUJ8Uq4kRyKUFv9Q8EMw,Cape Fear Valley Legacy Pediatrics,3.9,63,Pediatrician,"556 Sandhurst Dr, Fayetteville, NC 28304, United States","23P7+97 Fayetteville, North Carolina, USA",https://www.capefearvalley.com/locations/cape-fear-valley-legacy-pediatrics,+1 910-483-2646,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNZMw0zj8FVhRHmrsmVFD8MWH2xOfYroUEzxrJp=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:15.876Z,,,
https://www.google.com/maps/place/Calvary+Pediatrics/data=!4m7!3m6!1s0x89ab149f3f1ca579:0xa9166cfc845f816!8m2!3d35.0351876!4d-78.9332372!16s%2Fg%2F1vd76sh_!19sChIJeaUcP58Uq4kRFvhFyM9mkQo,Calvary Pediatrics,3.6,95,Medical clinic,"509 Sandhurst Dr, Fayetteville, NC 28304, United States","23P8+3P Fayetteville, North Carolina, USA",http://www.calvarypediatrics.com/,+1 910-484-4233,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyEBLWna917zcCoRSJNCNCioHcdlau4SSWIoqE5gB-ryjXESajVN9pjBwa8dORjZqHNXmOQtKskEk-3bYT1ug-582lf-qCdm4HwOUG8lN8l5smDgmJiHudldOQT5Ht2yxY9qeM=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:20.756Z,,,
"https://www.google.com/maps/place/Children%27s+Health+Fayetteville,+formerly+Cumberland+Children%27s+Clinic/data=!4m7!3m6!1s0x89ab149d920a6e39:0x586f2bcfba33fba0!8m2!3d35.0294544!4d-78.9315336!16s%2Fg%2F1tdqpj1q!19sChIJOW4Kkp0Uq4kRoPszus8rb1g","Children's Health Fayetteville, formerly Cumberland Children's Clinic",4.2,421,Pediatrician,"1738 Owen Dr Ste 107, Fayetteville, NC 28304, United States","23H9+Q9 Fayetteville, North Carolina, USA",http://www.childrenshealthofcarolina.com/?utm_medium=CumberlandChildren%27sClinic,+1 910-307-7330,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMwTcxcrNKMOsHBXarCPPJ3SMmHtFlzp0uqT3af=w476-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:25.454Z,,,
"https://www.google.com/maps/place/Kids+First+Pediatrics+of+Fayetteville,+NC/data=!4m7!3m6!1s0x89ab1553d4cdf42b:0x2a13dcb5d7cb18ad!8m2!3d35.0604078!4d-79.0108015!16s%2Fg%2F11b7vcddv3!19sChIJK_TN1FMVq4kRrRjL17XcEyo","Kids First Pediatrics of Fayetteville, NC",3.1,109,Pediatrician,"6415 Brookstone Ln #101, Fayetteville, NC 28314, United States","3X6Q+5M Fayetteville, North Carolina, USA",https://www.kidsfirstpedsraeford.com/our-offices/fayetteville-office/,+1 910-306-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptUKvN96Rki9s85ia71KuvN_bchgugD8Nk4Yo4_Eq0j94mbHpmHMlExH3Vqa8qYaZPUOncU9ng7UFj06pzVTVy9R7Hr4bbSlJ4Aex4YJn8E-35CtAqrH-ZjmIh_9E4hVZ6OqzT=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:30.590Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Maria+Torres-Sy,+MD/data=!4m7!3m6!1s0x89ab151689d959af:0x34a81f7d28cba535!8m2!3d35.0298366!4d-78.9316673!16s%2Fg%2F11sr07c3kn!19sChIJr1nZiRYVq4kRNaXLKH0fqDQ","Maria Torres-Sy, MD",4.5,52,Pediatrician,"1738 Owen Dr Ste 107, Fayetteville, NC 28304, United States","23H9+W8 Fayetteville, North Carolina, USA",https://www.childrenshealthofcarolina.com/fayetteville,+1 910-307-7330,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMmGzlHkncmJi_4OOIxfEh6kvufb7ofbIqXWHES=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:35.361Z,,,
https://www.google.com/maps/place/Carolina+Pediatric+Group+PA/data=!4m7!3m6!1s0x89ab1498bec5c505:0x7767c99c6d2d46b9!8m2!3d35.0359055!4d-78.9356943!16s%2Fg%2F1tlwghr4!19sChIJBcXFvpgUq4kRuUYtbZzJZ3c,Carolina Pediatric Group PA,3.7,59,Pediatric clinic,"538 Sandhurst Dr, Fayetteville, NC 28304, United States","23P7+9P Fayetteville, North Carolina, USA",http://carolinapedsplus.com/,+1 910-321-7337,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervGFzzZLENViBs9fx4sKd0akQZueBWAZuSYS3_AkivVdwQNUvgYuW5Sv3CyZw6Wk_FJa4ev74XZpvj-oPUXxHU70jKJhlLuF_2YWJl7ei9x4kYKFIArDsZujaVsD-TJfznz9A=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:40.107Z,,,
"https://www.google.com/maps/place/Carolina+Pediatrics+Plus,+formerly+Carolina+Pediatric+Group/data=!4m7!3m6!1s0x89ab1515d4930af3:0xc9b30c1f65643ab8!8m2!3d35.0359055!4d-78.9356933!16s%2Fg%2F11k4sf6hzq!19sChIJ8wqT1BUVq4kRuDpkZR8Ms8k","Carolina Pediatrics Plus, formerly Carolina Pediatric Group",4.0,4,Pediatrician,"538 Sandhurst Dr, Fayetteville, NC 28304, United States","23P7+9P Fayetteville, North Carolina, USA",http://carolinapedsplus.com/,+1 910-321-7337,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QpFen2VdjcJ55vySKxKWqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.1743493&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm",8 am–12 pm,Closed,Closed,"8 am–12 pm, 1–4:30 pm","https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:44.617Z,,,
https://www.google.com/maps/place/Fayetteville+Children%E2%80%99s+Clinic/data=!4m7!3m6!1s0x89ab6cb59b337129:0x7dbe183b43696e9c!8m2!3d35.0590609!4d-78.9069154!16s%2Fg%2F1vkxn3th!19sChIJKXEzm7Vsq4kRnG5pQzsYvn0,Fayetteville Children’s Clinic,4.0,73,Pediatrician,"1606 Morganton Rd, Fayetteville, NC 28305, United States","335V+J6 Fayetteville, North Carolina, USA",http://faychildrensclinic.com/,+1 910-484-3121,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ku4u3_8LyAxE1QgSGfWDbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.88711&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9:30–11:30 am,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:49.408Z,,,
https://www.google.com/maps/place/Shuler+Jimmie+B+MD/data=!4m7!3m6!1s0x89ab690b19bfde6f:0xa5acd8f2fbe66a65!8m2!3d35.1728562!4d-78.9711347!16s%2Fg%2F1w4vkt0z!19sChIJb96_GQtpq4kRZWrm-_LYrKU,Shuler Jimmie B MD,,,Pediatrician,"517 NC-210 B, Spring Lake, NC 28390, United States","52FH+4G Spring Lake, North Carolina, USA",,+1 910-495-7337,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TYbxOVBPY2h6xakvG6zs2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.6619&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2026-02-10T22:01:52.182Z,,,
https://www.google.com/maps/place/Kids+First+Pediatrics+of+Fayetteville+at+Village+One/data=!4m7!3m6!1s0x89ab1341346bb915:0xc97d94270d9be794!8m2!3d35.039665!4d-78.911066!16s%2Fg%2F1v9gwb5g!19sChIJFblrNEETq4kRlOebDSeUfck,Kids First Pediatrics of Fayetteville at Village One,3.7,65,Pediatrician,"2035 Valleygate Dr # 101, Fayetteville, NC 28304, United States","23QQ+VH Fayetteville, North Carolina, USA",https://www.kidsfirstpedsraeford.com/our-offices/village-one-office/,+1 910-677-0007,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pnjvVq5NSOCAiDpmvHWYTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.7508&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Rockfish+Fayetteville+NC/@34.9926644,-79.0661418,14z",2026-02-10T22:02:08.471Z,,,
https://www.google.com/maps/place/Rainbow+Pediatrics/data=!4m7!3m6!1s0x89ab3f29ce71c971:0xaf5689c3c5db9d85!8m2!3d35.0324512!4d-79.1083325!16s%2Fg%2F1tfg8jrs!19sChIJcclxzik_q4kRhZ3bxcOJVq8,Rainbow Pediatrics,4.5,106,Pediatrician,"142 Paraclete Dr, Raeford, NC 28376, United States","2VJR+XM Raeford, North Carolina, USA",https://www.rainbowpeds.net/raeford/?utm_source=gbp&utm_medium=organic&utm_campaign=location-listing-RPRA&y_source=1_MjAzMDg3ODUzNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 910-904-0404,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoh6hB4pW6t7Qf4vhHGj1DUBkoykFAgBZFbrRD0QDsPYKXKkIC1JdtQJRkgW2qQs8LR8ef5r6kACbhYAt9R-BJz9u_evcevvP8uJRNNOyN_hCZRvr9xyET1tvdAdG0I-VZItcJ1=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rockfish+Fayetteville+NC/@34.9926644,-79.0661418,14z",2026-02-10T22:02:13.303Z,,,
https://www.google.com/maps/place/Children%27s+Health+Raeford/data=!4m7!3m6!1s0x89ab30ebe9ea9fe5:0x5d56e40031be77fb!8m2!3d35.00988!4d-79.17315!16s%2Fg%2F1tfgkpcp!19sChIJ5Z_q6eswq4kR-3e-MQDkVl0,Children's Health Raeford,4.8,312,Pediatrician,"1940 Club Pond Rd, Raeford, NC 28376, United States","2R5G+XP Raeford, North Carolina, USA",http://www.childrenshealthofcarolina.com/?utm_source=GMBSocialClimb&utm_medium=RaefordPediatrics,+1 910-875-8897,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_Ly-Bovn73aXDOk3xPhcO7OrSTiibHXFcL4WG=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rockfish+Fayetteville+NC/@34.9926644,-79.0661418,14z",2026-02-10T22:02:18.312Z,,,
https://www.google.com/maps/place/Kids+First+Pediatrics+of+Raeford+%26+Fayetteville/data=!4m7!3m6!1s0x89ab39fdaf53ffe1:0x88d6b2c371e5d39d!8m2!3d35.0061368!4d-79.183346!16s%2Fg%2F1tdh04rj!19sChIJ4f9Tr_05q4kRndPlccOy1og,Kids First Pediatrics of Raeford & Fayetteville,3.6,75,Pediatrician,"4005 Fayetteville Rd, Raeford, NC 28376, United States","2R48+FM Raeford, North Carolina, USA",https://www.kidsfirstpedsraeford.com/our-offices/raeford-office/,+1 910-848-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNgGOiqBTc_DrhtkQaxYuY22Oi97LIHGt_4lwZS=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rockfish+Fayetteville+NC/@34.9926644,-79.0661418,14z",2026-02-10T22:02:23.043Z,Identifies as women-owned,,
