placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,attributes
https://www.google.com/maps/place/Mindful+Integrative+Psychiatry/data=!4m7!3m6!1s0x863f9f429fe0400b:0x316bb067b192d8d0!8m2!3d29.3010079!4d-94.7918252!16s%2Fg%2F11wp_995n5!19sChIJC0Dgn0KfP4YR0NiSsWewazE,Mindful Integrative Psychiatry,,,Mental health clinic,"2219 Sealy Ave, Galveston, TX 77550, United States","8625+C7 Galveston, Texas, USA",https://www.mindfulintegrativepsy.com/,+1 409-324-9809,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6kVFlpqD9IuSvLArmq1Njw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.43118&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:19.637Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/Dr.+Navin+Oorjitham/data=!4m7!3m6!1s0x863f9e36a8d29f81:0x1d5fd07ec24b47c6!8m2!3d29.314823!4d-94.774655!16s%2Fg%2F11tn9l8qx8!19sChIJgZ_SqDaeP4YRxkdLwn7QXx0,Dr. Navin Oorjitham,5.0,1,Psychiatrist,"400 Harborside Dr #118, Galveston, TX 77555, United States","867G+W4 Galveston, Texas, USA",,+1 409-772-0770,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_jP-jlYuzGqAd5tfxguazQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.22151&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:22.612Z,,,,,,,,,,
"https://www.google.com/maps/place/Prevail+Behavioral+Health+%26+Wellness+Center,+GALVESTON+Office/data=!4m7!3m6!1s0x863f9ff3b904b99f:0x8b91058350ad1dde!8m2!3d29.2938462!4d-94.7859078!16s%2Fg%2F11ypc8n1g1!19sChIJn7kEufOfP4YR3h2tUIMFkYs","Prevail Behavioral Health & Wellness Center, GALVESTON Office",,,Mental health service,"1802 20th St, Galveston, TX 77550, United States","76V7+GJ Galveston, Texas, USA",https://www.pbhwc.com/,+1 936-443-9629,"Closed · Opens 9 am Tue

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM1dMexNqoQj-_LA-olC1oqagjJqKzR3ebxOIZZ=w408-h559-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:28.025Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Agape+Marriage+and+Family+Counseling,+LLC/data=!4m7!3m6!1s0x863f9fcaff2887e5:0xea201776a151fa87!8m2!3d29.3056002!4d-94.792103!16s%2Fg%2F11t1jf9s47!19sChIJ5Yco_8qfP4YRh_pRoXYXIOo","Agape Marriage and Family Counseling, LLC",5.0,10,Mental health service,"2121 Market St, Galveston, TX 77550, United States","8645+65 Galveston, Texas, USA",https://agape-marriage-and-family-counseling-llc.b12sites.com/,+1 409-761-0076,,https://lh3.googleusercontent.com/p/AF1QipMXbnhQIt-nuhJsfFbgv4kmp7QeZJ5S0e2EcHG9=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:33.428Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,true,
https://www.google.com/maps/place/Sniff+Shannon+L+MD/data=!4m7!3m6!1s0x863f9e37bf0bc0f1:0x4f001385eac3204a!8m2!3d29.3107498!4d-94.7758738!16s%2Fg%2F1tlndtxn!19sChIJ8cALvzeeP4YRSiDD6oUTAE8,Sniff Shannon L MD,5.0,2,Child psychiatrist,"301 University Blvd, Galveston, TX 77555, United States","866F+7M Galveston, Texas, USA",,+1 409-772-1011,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=awGskzWxpraq-gW0lWGvBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.82217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:36.754Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Walter+J.+Meyer+III,+MD/data=!4m7!3m6!1s0x863f9e362b71d9d9:0xc899d4a4214f80c5!8m2!3d29.3092887!4d-94.777048!16s%2Fg%2F1th6f6q0!19sChIJ2dlxKzaeP4YRxYBPIaTUmcg","Dr. Walter J. Meyer III, MD",5.0,1,Psychiatrist,"815 Market St, Galveston, TX 77550, United States","865F+P5 Galveston, Texas, USA",,+1 409-770-6718,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rYTH0LV44tMfhtxGnYv2LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.22249&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:40.250Z,,,,,,,,,,
https://www.google.com/maps/place/St+Vincent%27s+Hope+Clinic/data=!4m7!3m6!1s0x863f9e6e063d29b1:0xe20dbb9b511ac108!8m2!3d29.3025886!4d-94.7996465!16s%2Fg%2F11cfftr6q!19sChIJsSk9Bm6eP4YRCMEaUZu7DeI,St Vincent's Hope Clinic,4.0,50,Medical clinic,"2817 Postoffice St, Galveston, TX 77550, United States","8632+24 Galveston, Texas, USA",https://www.stvclinic.org/,+1 409-765-2242,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2Ngx0InxO0_BQet35SGJhzbANHPpCocKa22fcQVZym7EseM2XXIXWrZEvhHPbaQMehu-JViTLHRU9kAxokTxhRWpQOpoCCIwmZ3i6b8Ac4EQ3uCnZiM99pVOPKPLTDIwd_Zw=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:46.645Z,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3 pm,Closed,Closed,,,
"https://www.google.com/maps/place/UTMB+Health+Geriatrics,+PCP+Galveston/data=!4m7!3m6!1s0x863f9e36a8d29f81:0x7342a30036731e63!8m2!3d29.3147792!4d-94.7747199!16s%2Fg%2F11bbrnzscl!19sChIJgZ_SqDaeP4YRYx5zNgCjQnM","UTMB Health Geriatrics, PCP Galveston",4.7,3,Medical clinic,"400 Harborside Dr Suite 100, Entrance A, Galveston, TX 77555, United States","867G+W4 Galveston, Texas, USA",https://www.utmbhealth.com/services/geriatric-care,+1 409-772-3373,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM7aov83LpFbO4FbhK1HP7qpJQp7QPFDGS-5-Qq=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:52.091Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Rebecca+Sealy+Hospital/data=!4m7!3m6!1s0x863f9e361fe78815:0xf2be6e18472b2b5!8m2!3d29.3099984!4d-94.7758686!16s%2Fg%2F11b76gmq70!19sChIJFYjnHzaeP4YRtbJyhOHmKw8,Rebecca Sealy Hospital,4.2,5,Hospital,"404 St Marys Blvd, Galveston, TX 77550, United States","865F+XM Galveston, Texas, USA",http://www.utmb.edu/,+1 409-945-2714,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tbirp9qi0LbilIId0txtXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.51939&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:16:57.433Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Coastal+Health+%26+Wellness+-+Galveston/data=!4m7!3m6!1s0x863f9e651642db15:0xd649565da7f89282!8m2!3d29.2941247!4d-94.8198145!16s%2Fg%2F11b5wl_xmw!19sChIJFdtCFmWeP4YRgpL4p11WSdY,Coastal Health & Wellness - Galveston,3.9,145,Wellness center,"4700 Broadway Avenue J, Galveston, TX 77551, United States","75VJ+J3 Galveston, Texas, USA",https://www.coastalhw.org/,+1 409-938-2234,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBX5ST2kDLfEOWbLAIHcY83qYAZQp6tGerwx0aCmK-KIhbdEhAY5dtmbczYCfIr8k3zTIQWw779LTWaPUeamzzbE4gGvGzpMAiFcgCrpcTJxSfKu4bzSOMINg-QVJPNaP2ubKC=w408-h544-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:02.619Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/UTMB+Health+Women's+Psychology,+UHC+Galveston/@29.311451,-94.7784626,17z/data=!3m1!4b1!4m6!3m5!1s0x863f9fc884336ebf:0xffe6260567f791d8!8m2!3d29.311451!4d-94.7784626!16s%2Fg%2F11j481b22m","UTMB Health Women's Psychology, UHC Galveston",,,Psychologist,"1005 Harborside Dr 3rd floor, Galveston, TX 77550, United States","866C+HJ Galveston, Texas, USA",https://www.utmbhealth.com/services/developmental-behavioral-mental-health/adult-services-and-providers#womthera,+1 409-772-9507,Closed · Opens 8 am Tue,,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:09.532Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Galveston+Brain+Changers/data=!4m7!3m6!1s0x863f9e79c679476f:0xfc0361dc491bb7d0!8m2!3d29.2958106!4d-94.8072467!16s%2Fg%2F11bwkbwpwf!19sChIJb0d5xnmeP4YR0LcbSdxhA_w,Galveston Brain Changers,,,Mental health service,"3607 Broadway Avenue J, Galveston, TX 77550, United States","75WV+84 Galveston, Texas, USA",,+1 409-300-3113,Closed · Opens 12 am Tue,https://lh3.googleusercontent.com/p/AF1QipMtY9sAz1A_w3Tqod4czH8BMVKJPWrMg5XzLazX=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:14.307Z,10 am–6 pm,12 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Aaron+J.+Alaniz,+MD/data=!4m7!3m6!1s0x863f9e37bf0bc0f1:0x725fa6b2edd7ec81!8m2!3d29.3107498!4d-94.7758738!16s%2Fg%2F1hc3wc7n4!19sChIJ8cALvzeeP4YRgezX7bKmX3I","Dr. Aaron J. Alaniz, MD",5.0,1,Psychiatrist,"301 University Blvd, Galveston, TX 77555, United States","866F+7M Galveston, Texas, USA",,+1 409-747-9786,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=awGskzWxpraq-gW0lWGvBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.82217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:17.141Z,,,,,,,,,,
https://www.google.com/maps/place/Family+Service+Center+of+Galveston+County/data=!4m7!3m6!1s0x863f9e6ba75d8701:0x5ccfb8e082c2e4b6!8m2!3d29.306019!4d-94.7933539!16s%2Fg%2F1wyc4q9g!19sChIJAYddp2ueP4YRtuTCguC4z1w,Family Service Center of Galveston County,3.7,12,Mental health service,"2200 Market St # 600, Galveston, TX 77550, United States","8644+CM Galveston, Texas, USA",http://www.fsc-galveston.org/,+1 409-762-8636,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x5ATfeTKu3x2IrA6YAGpwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.55501&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:22.101Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/St+Vincent%27s+House/data=!4m7!3m6!1s0x863f9e6e063d29b1:0x32fc5fa428c5544c!8m2!3d29.3025726!4d-94.7996474!16s%2Fg%2F1tn0651g!19sChIJsSk9Bm6eP4YRTFTFKKRf_DI,St Vincent's House,4.4,148,Social services organization,"2817 Postoffice St, Galveston, TX 77550, United States","8632+24 Galveston, Texas, USA",http://www.stvhope.org/,+1 409-765-2242,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuahF3xR3E8ccw5XQkuWiWVAt4a2ucqJnD0v266pu44CQnm1SETMuG3eez6lguzsYGOoaLZe3IOQRcCuNW7Qk4etohsTrffT2MasVJBX3QPa9btAri4MDNaa4li5ka_bNbmFg=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:27.562Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Shriners+Burns+Hospital/data=!4m7!3m6!1s0x863f9e4985d02c93:0x8572e4f97fa51ddd!8m2!3d29.3097082!4d-94.7769547!16s%2Fg%2F1vpq783x!19sChIJkyzQhUmeP4YR3R2lf_nkcoU,Shriners Burns Hospital,4.6,11,Children's hospital,"815 Market St, Galveston, TX 77550, United States","865F+V6 Galveston, Texas, USA",https://www.shrinerschildrens.org/en/pediatric-care/burn-care,+1 409-762-2000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=88N-DbPMdleeBwCyeJrm8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.58316&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:32.578Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Oasis+Health+Clinic/data=!4m7!3m6!1s0x863f9fe7dbc7e167:0x5c4ac99961f9dba7!8m2!3d29.293709!4d-94.7899575!16s%2Fg%2F11y7t57pvk!19sChIJZ-HH2-efP4YRp9v5YZnJSlw,Oasis Health Clinic,4.6,11,Medical clinic,"1701 23rd St, Galveston, TX 77550, United States","76V6+F2 Galveston, Texas, USA",https://www.oasishealthcpl.com/,+1 409-539-5312,"Closed · Opens 8 am Tue

Updated by phone call 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOc6Cr7eFoGTvs87CgjxLOUTXUDljVl6DToZpAv=w408-h724-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:37.848Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Edythe+Harvey/@29.314823,-94.774655,17z/data=!3m1!4b1!4m6!3m5!1s0x863f9e36a8d29f81:0xa7bf5f7cfee9234d!8m2!3d29.314823!4d-94.774655!16s%2Fg%2F11qgb7q105",Edythe Harvey,1.0,3,Psychiatrist,"400 Harborside Dr Ste 118 119, Galveston, TX 77555, United States","867G+W4 Galveston, Texas, USA",https://doctors.utmbhealth.com/providersearch/default/?id=016570,+1 800-917-8906,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:43.251Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Robert+M.+Hirschfeld,+MD/data=!4m7!3m6!1s0x863f9e37bf0bc0f1:0x2a1ab86017e8b10c!8m2!3d29.3107498!4d-94.7758738!16s%2Fg%2F1tzgplmc!19sChIJ8cALvzeeP4YRDLHoF2C4Gio","Dr. Robert M. Hirschfeld, MD",1.0,1,Psychiatrist,"301 University Blvd # 188, Galveston, TX 77555, United States","866F+7M Galveston, Texas, USA",,+1 409-747-9791,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=awGskzWxpraq-gW0lWGvBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.82217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T03:17:46.665Z,,,,,,,,,,
