placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,error
"https://www.google.com/maps/place/Dr.+Tushar+Shah,+MD/data=!4m7!3m6!1s0x86568e2d6ef6f493:0xf24aecae906eaafd!8m2!3d32.4742626!4d-99.7335426!16s%2Fg%2F1v9lc5r_!19sChIJk_T2bi2OVoYR_apukK7sSvI","Dr. Tushar Shah, MD",3.9,11,Pediatrician,"2150 Cedar St, Abilene, TX 79601, United States","F7F8+PH Abilene, Texas, USA",http://acmapediatric.com/,+1 325-677-6070,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J9_naTV10PJ5BfsmfPis9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.3167&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:53:37.663Z,,,,,,,,,
https://www.google.com/maps/place/Bradley+Barham/data=!4m7!3m6!1s0x86568e3221a8c3a5:0x7d99f05397b57ca3!8m2!3d32.4705191!4d-99.735966!16s%2Fg%2F11q8xc4vyx!19sChIJpcOoITKOVoYRo3y1l1PwmX0,Bradley Barham,4.0,4,Pediatrician,"1850 Hickory St #102, Abilene, TX 79601, United States","F7C7+6J Abilene, Texas, USA",https://www.hendrickhealth.org/find-a-provider/bradley-a-barham-do/,+1 325-677-2801,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pkg6eN0NnlIefWYNKiWCHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.10562&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:53:40.233Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Kelly+M.+Sunderland,+MD/data=!4m7!3m6!1s0x86568e2d6ef6f493:0x6173d7600b0c63d7!8m2!3d32.4742626!4d-99.7335427!16s%2Fg%2F1hc2d7221!19sChIJk_T2bi2OVoYR12MMC2DXc2E","Dr. Kelly M. Sunderland, MD",3.0,2,Pediatrician,"2150 Cedar St, Abilene, TX 79601, United States","F7F8+PH Abilene, Texas, USA",,+1 325-677-6067,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergpX-wyawi9oSry0VUQ3ZZ34Im8TIh5EyENwdyOr0oj65912LCcOZ8o3ujluCkAR-Fz-fV9_geHgsMxD6r1YWuOoZTlV_InpRFJcUnKIC34_eEno1-9kyOLILiXw39-AdrCPF-CA=w408-h544-k-no,false,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:53:44.901Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,8:30 am–5 pm,,
https://www.google.com/maps/place/STEADMAN+PEDIATRICS/data=!4m7!3m6!1s0x86568d9680f00127:0xb5a53bed2bcad296!8m2!3d32.3724611!4d-99.7436544!16s%2Fg%2F11j1jlhzd5!19sChIJJwHwgJaNVoYRltLKK-07pbU,STEADMAN PEDIATRICS,4.3,30,Pediatrician,"1665 Antilley Rd # 120, Abilene, TX 79606, United States","97C4+XG Abilene, Texas, USA",https://steadmanpeds.com/,+1 325-692-0212,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOI0jB791Nu8cWX1po1KkBm9wwUPPJN2hxK5Xiq=w408-h291-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:53:49.628Z,"8:30 am–12 pm, 1:30–5 pm","8:30 am–12 pm, 1:30–5 pm","8:30 am–12 pm, 1:30–5 pm",8:30 am–12 pm,Closed,Closed,"8:30 am–12 pm, 1:30–5 pm",,
https://www.google.com/maps/place/Pediatric+Clinic+of+Abilene/data=!4m7!3m6!1s0x86568d72a5aa6827:0x3f8ae69be0e98abd!8m2!3d32.372124!4d-99.7440327!16s%2Fg%2F1pztwm1kw!19sChIJJ2iqpXKNVoYRvYrp4Jvmij8,Pediatric Clinic of Abilene,3.9,22,Pediatrician,"1665 Antilley Rd #200, Abilene, TX 79606, United States","97C4+R9 Abilene, Texas, USA",https://www.westtexashealth.com/,+1 325-692-5800,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO50mIyCJxvBrCfb9UmCdFGvRxHx0d_SsqiHzPY=w408-h408-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:53:54.549Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Paige+Lemasters/data=!4m7!3m6!1s0x86568e2d6f300001:0x1e55c11e3edcf34b!8m2!3d32.4743024!4d-99.733588!16s%2Fg%2F11pkfqp275!19sChIJAQAwby2OVoYRS_PcPh7BVR4,Paige Lemasters,3.9,11,Pediatrician,"2150 Cedar St, Abilene, TX 796012332, United States","F7F8+PH Abilene, Texas, USA",http://acmapediatric.com/meet-your-pediatricians/dr-paige-h-lemasters-md/,+1 325-677-6067,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrJ6Xo0vKzbQFgMnKl_0Z3MrZa_2Js0Z2z8crtMMKsnH8Kmf3ilPZLohDRF2XDWjgwvtIlhQuD7XGz4BpFtGg53_c7RzZUdgAsRMaNx9QG9FZP6dpwXyNR1yOTWnuTYUwUVHPffA=w408-h544-k-no,false,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:53:57.440Z,,,,,,,,,
"https://www.google.com/maps/place/Professional+Association+for+Pediatrics/@32.385715,-99.767804,17z/data=!3m1!4b1!4m6!3m5!1s0x86568daacd393259:0x79259269b4ea1112!8m2!3d32.385715!4d-99.767804!16s%2Fg%2F11ddyhz_2p",Professional Association for Pediatrics,3.4,26,Doctor,"5302 Buffalo Gap Rd #100, Abilene, TX 79606, United States","96PJ+7V Abilene, Texas, USA",https://pediatric-associates.com/,+1 325-677-2801,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:04.155Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Cook+Children%27s+Pediatric+Specialties+%28Abilene%29/data=!4m7!3m6!1s0x86568e32e8ef1f43:0x326168a3519c08f!8m2!3d32.3965601!4d-99.716584!16s%2Fg%2F1w4vkbqg!19sChIJQx_v6DKOVoYRj8AZNYoWJgM,Cook Children's Pediatric Specialties (Abilene),4.3,7,Medical clinic,"410 Lone Star Dr, Abilene, TX 79602, United States","97WM+J9 Abilene, Texas, USA",https://www.cookchildrens.org/visit/specialty-clinics/specialties-abilene/?utm_source=google&utm_medium=OrganicSearch&utm_campaign=yext&y_source=1_MTEzNzc3MTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 325-690-6680,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOrTRc1lqNk1yzLC5Qxp-tiFn3xQ1ve7P-icGyg=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:08.919Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,LGBTQ+ friendly,
"https://www.google.com/maps/place/Dr.+Brent+M.+Steadman,+MD/data=!4m7!3m6!1s0x86568d6d5bb29797:0x152eac2710ecf226!8m2!3d32.3722952!4d-99.7438894!16s%2Fg%2F1tgdcv3h!19sChIJl5eyW22NVoYRJvLsECesLhU","Dr. Brent M. Steadman, MD",4.4,51,Pediatrician,"1665 Antilley Rd # 120, Abilene, TX 79606, United States","97C4+WC Abilene, Texas, USA",https://www.steadmanpeds.com/,+1 325-692-0212,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B4Yrn_n7ulyyP7Z882nsgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.51685&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:13.837Z,"8:30 am–12 pm, 1:30–5 pm","8:30 am–12 pm, 1:30–5 pm","8:30 am–12 pm, 1:30–5 pm",8:30 am–12 pm,Closed,Closed,"8:30 am–12 pm, 1:30–5 pm",,
https://www.google.com/maps/place/Rachel+Thomas/data=!4m7!3m6!1s0x86568e3221a8c3a5:0x88f4dff69c7ac97b!8m2!3d32.4705191!4d-99.735966!16s%2Fg%2F11tn9lpct8!19sChIJpcOoITKOVoYRe8l6nPbf9Ig,Rachel Thomas,,,Pediatrician,"1850 Hickory St #102, Abilene, TX 79601, United States","F7C7+6J Abilene, Texas, USA",https://www.pediatric-associates.com/about-us/,+1 325-677-2801,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pkg6eN0NnlIefWYNKiWCHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.10562&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:16.648Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Jami+A.+Adams/data=!4m7!3m6!1s0x86568e9c57e6fed7:0x383f534eb3313a93!8m2!3d32.3734245!4d-99.7454349!16s%2Fg%2F1hc0s4hxw!19sChIJ1_7mV5yOVoYRkzoxs05TPzg,Dr. Jami A. Adams,3.1,50,Pediatrician,"6300 Regional Plaza STE 250, Abilene, TX 79606, United States","97F3+9R Abilene, Texas, USA",http://www.adamspediatrics.com/,+1 325-695-1600,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMpD_NLQf8pdlWZcQ9j2PQkmVJ2PVOCobPqOeAN=w425-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:21.468Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Adams+Pediatrics/data=!4m7!3m6!1s0x86568e9c57e6fed7:0x1c710f2d13a28573!8m2!3d32.3734096!4d-99.7454046!16s%2Fg%2F1vxvj8bv!19sChIJ1_7mV5yOVoYRc4WiEy0PcRw,Adams Pediatrics,3.8,5,Medical clinic,"6300 Regional Plaza STE 250, Abilene, TX 79606, United States","97F3+9R Abilene, Texas, USA",http://www.adamspediatrics.com/,+1 325-695-1600,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMKpcA8e01WJ7MUobDbhJG4fxRJ_Yx5YTZRC82f=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:26.252Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Abilene+Pediatric+Specialist+-+Garcia+Elvira+MD/data=!4m7!3m6!1s0x86568d72a781f795:0x3b0b17ac0ef0210!8m2!3d32.3744941!4d-99.7453033!16s%2Fg%2F1tgfx0_d!19sChIJlfeBp3KNVoYREALvwHqxsAM,Abilene Pediatric Specialist - Garcia Elvira MD,3.0,40,Pediatrician,"6250 Regional Plaza Bldg 2 STE 1030, Abilene, TX 79606, United States","97F3+QV Abilene, Texas, USA",https://www.tebra.com/care/practice/abilene-pediatric-specialist-dr-elvira-garcia-754855#locations,+1 325-692-2777,Closed · Opens 9:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNlro31fz-TNuB9vb5OHdkT-GP36q9NDyHivBiJhEQyD-9zzkdDSVMGhW8wCbmeZXld2pMAZnu-Rr4_vOizZ4SpT5gP45ch1TKOVKcvrp3sL1PEFXll5f00Do7mGNIVRLK3uqzkJY8sUVf=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:30.937Z,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,Closed,Closed,9:30 am–3 pm,,
https://www.google.com/maps/place/Hendrick+Children%27s+Hospital/data=!4m7!3m6!1s0x86568f42537e44b7:0x2fb6c7f8bef83a1a!8m2!3d32.471884!4d-99.7325863!16s%2Fg%2F11gk1h2tbt!19sChIJt0R-U0KPVoYRGjr4vvjHti8,Hendrick Children's Hospital,1.0,2,Children's hospital,"1900 Pine St Jones Building, Fifth Floor, Abilene, TX 79601, United States","F7C8+QX Abilene, Texas, USA",https://www.hendrickhealth.org/locations/hendrick-childrens-hospital/,+1 325-670-2000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDtLYjZ55nCYUIJGlcQuF2HzsyXl2DCst4hgc5_khXZYWxFqsOsH54xzWFWaiRq5-ciKPXT0kID1k6vV-recOqbcPWH77baicY5X_AIqT8Ioqket0CYS0sK0P3w16eBv8ZWi7l=w408-h725-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:35.855Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Children%27s+Dentistry+of+Abilene/data=!4m7!3m6!1s0x86568c269e85e867:0x42aeb3a46f34e716!8m2!3d32.4222134!4d-99.7829671!16s%2Fg%2F1tkp063m!19sChIJZ-iFniaMVoYRFuc0b6SzrkI,Children's Dentistry of Abilene,4.9,167,Pediatric dentist,"2233 S Danville Dr, Abilene, TX 79605, United States","C6C8+VR Abilene, Texas, USA",https://www.childrensdentistryofabilene.com/?utm_source=google.com&utm_medium=business+profile,+1 325-352-8821,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDpR_IWlKrmRw1prug6E2n-l8021qlKpvG4zPVyi7hzvGKPT4Nofh3NpMlzfL6noD-X3hbGzMWyjYbNVC7jj8Oc6m1x3Qw4emc_1Mowc7yPv2nnbW5nBPpzDzxlsImDIuzXGhb6g=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:40.895Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,Closed,"8 am–12 pm, 1–5 pm",,
https://www.google.com/maps/place/Abilene+Pediatric+Dental+Associates/data=!4m7!3m6!1s0x86568cb4343a6aed:0x1c157354460beccd!8m2!3d32.3927929!4d-99.7623049!16s%2Fg%2F1vgx14zt!19sChIJ7Wo6NLSMVoYRzewLRlRzFRw,Abilene Pediatric Dental Associates,4.8,1118,Pediatric dentist,"4741 Buffalo Gap Rd, Abilene, TX 79606, United States","96VQ+43 Abilene, Texas, USA",http://www.abilenepda.com/,+1 325-437-5284,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_sg4JpKbtwJ8XxfV5T90QrBD4oGPX8b4IjHS7u1K_y2Qf3L47RkE6k0T4PNNVKbteyyH7mmg8fqDmzLknp99LDS8FzvECkBlZCxGGID5XiU6ki_QYQSQLdxrBV0kEmtcgu-4=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:45.778Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Dr.+Richard+Deulofeut/data=!4m7!3m6!1s0x86568e2dca7730b1:0x883696e2610d1c84!8m2!3d32.4720091!4d-99.7318529!16s%2Fg%2F11ty7v0ytf!19sChIJsTB3yi2OVoYRhBwNYeKWNog,Dr. Richard Deulofeut,5.0,1,Neonatal physician,"1924 Pine St SUITE 401B, Abilene, TX 79601, United States","F7C9+R7 Abilene, Texas, USA",https://www.neobeginnings.com/our-founder,+1 325-676-0557,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0_y1yU6mvzrBlNriph_D_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.54553&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:48.654Z,,,,,,,,,
https://www.google.com/maps/place/Key+City+Kids+Orthodontics+and+Pediatric+Dentistry/data=!4m7!3m6!1s0x86568d351c9cd0e1:0x274d3dd24cbc6384!8m2!3d32.4073894!4d-99.7738376!16s%2Fg%2F11sht4hm_9!19sChIJ4dCcHDWNVoYRhGO8TNI9TSc,Key City Kids Orthodontics and Pediatric Dentistry,5.0,23,Pediatric dentist,"3781 Catclaw Dr, Abilene, TX 79606, United States","C64G+XF Abilene, Texas, USA",http://www.keycitykids.com/,+1 325-766-0005,Closes soon · 4 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOXoqe4bZKGXXzO2mTxOITkCLYbKj5qavIDaoGl=w408-h326-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-02-10T21:54:53.652Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,,
