placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,attributes
"https://www.google.com/maps/place/Purnima+Baranwal,+MD/data=!4m7!3m6!1s0x89e3a31a426f9f07:0x15d25630beab060a!8m2!3d42.6238573!4d-71.3594974!16s%2Fg%2F1v2yzwm4!19sChIJB59vQhqj44kRCgarvjBW0hU","Purnima Baranwal, MD",5.0,126,Pediatrician,"1 Courthouse Ln Unit 1, Chelmsford, MA 01824, United States","JJFR+G6 Chelmsford, Massachusetts, USA",https://www.cardinalpd.com/?utm_source=gmb_auth,+1 978-934-9474,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOQFMeMCjq1H0ZR7vdP-jl_J76qL_THKLQ9a3bR=w408-h354-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:22.351Z,,
"https://www.google.com/maps/place/Mary+Gealow,+MD/data=!4m7!3m6!1s0x89e3a43b7bc9230b:0x79d3df505dfaf854!8m2!3d42.6451993!4d-71.3013656!16s%2Fg%2F1tdk1m0q!19sChIJCyPJezuk44kRVPj6XVDf03k","Mary Gealow, MD",5.0,1,Pediatrician,"33 Bartlett St STE 305, Lowell, MA 01852, United States","JMWX+3F Lowell, Massachusetts, USA",https://www.greaterlowellpediatrics.com/provider/9454,+1 978-452-2200,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPeQA0r4U9Yfx61dKro5WHKQe1f273aHZ6rJpM3=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:26.717Z,,
https://www.google.com/maps/place/Tufts+Medicine+Pediatrics+%2B+Boston+Children%27s+%E2%80%93+Lowell+General+Hospital+Pediatric+Inpatient+Unit/data=!4m7!3m6!1s0x89e3a5ece5e3f26f:0xbd0d5cc016b3bda6!8m2!3d42.6471582!4d-71.3414231!16s%2Fg%2F11xty8v0k8!19sChIJb_Lj5eyl44kRpr2zFsBcDb0,Tufts Medicine Pediatrics + Boston Children's – Lowell General Hospital Pediatric Inpatient Unit,,,Medical clinic,"295 Varnum Ave, Lowell, MA 01854, United States","JMW5+VC Lowell, Massachusetts, USA",https://www.tuftsmedicine.org/get-care/locations/lowell-general-hospital/pediatrics-childrens-place?utm_source=Yext&utm_medium=Listings%20Management,+1 978-937-6323,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8dtDyW8x5RNzU1xb9rmHBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.42728&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:28.873Z,,
"https://www.google.com/maps/place/John+Moren,+CPNP-+PC%2FAC/data=!4m7!3m6!1s0x89e3a3544c8973b3:0x5fa9606181644e46!8m2!3d42.6238573!4d-71.3594974!16s%2Fg%2F11ss399twk!19sChIJs3OJTFSj44kRRk5kgWFgqV8","John Moren, CPNP- PC/AC",4.9,103,Pediatrician,"1 Courthouse Ln Unit 1, Chelmsford, MA 01824, United States","JJFR+G6 Chelmsford, Massachusetts, USA",https://www.cardinalpd.com/,+1 978-934-9474,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lJSTNKYXd7cPDcVNQZNyTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.42111&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:31.282Z,,
https://www.google.com/maps/place/Kangaroo+Smiles+Pediatric+Dentistry+and+Orthodontics/data=!4m7!3m6!1s0x89e3a43b6403fb09:0x140d30b1e4a4e961!8m2!3d42.6450232!4d-71.301033!16s%2Fg%2F11bwqrdz3y!19sChIJCfsDZDuk44kRYemk5LEwDRQ,Kangaroo Smiles Pediatric Dentistry and Orthodontics,4.9,1837,Pediatric dentist,"33 Bartlett St STE 501, Lowell, MA 01852, United States","JMWX+2H Lowell, Massachusetts, USA",https://kangaroosmiles.com/,+1 978-425-1496,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipM8xO-90WiXIpkanTdFUtGEUewkRqRiVC59N_sb=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–2 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:35.577Z,,
https://www.google.com/maps/place/Snehlata+Dave/data=!4m7!3m6!1s0x89e3a46aaa07193d:0x851b52bbe1f5f43f!8m2!3d42.6418133!4d-71.3115185!16s%2Fg%2F11rwxg1q29!19sChIJPRkHqmqk44kRP_T14btSG4U,Snehlata Dave,5.0,1,Pediatrician,"161 Jackson St, Lowell, MA 01852, United States","JMRQ+P9 Lowell, Massachusetts, USA",https://www.lchealth.org/providers/sneh-dave/,+1 978-746-7890,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sf9MJOOgXutzrqkygpU98Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.59208&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:37.802Z,,
https://www.google.com/maps/place/Dr.+Jose+Ponce+Rios/data=!4m7!3m6!1s0x89e3a4f34fffffff:0x36b59af9e6ddfeb!8m2!3d42.6474806!4d-71.341613!16s%2Fg%2F11rwxg96n_!19sChIJ____T_Ok44kR699tnq9ZawM,Dr. Jose Ponce Rios,5.0,3,Pediatrician,"295 Varnum Ave, Lowell, MA 01854, United States",,,+1 978-937-6000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ezauT_UX0dYMgh2pUIFEvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.4116&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:40.019Z,,
https://www.google.com/maps/place/Tufts+Medicine+Pediatrics+with+Boston+Children%E2%80%99s+Specialty+Center+%E2%80%93+Chelmsford/data=!4m7!3m6!1s0x89e3a35bde91505f:0x568521a85a28e892!8m2!3d42.6255238!4d-71.3652531!16s%2Fg%2F1th4bdmv!19sChIJX1CR3luj44kRkugoWqghhVY,Tufts Medicine Pediatrics with Boston Children’s Specialty Center – Chelmsford,3.0,8,Medical clinic,"20 Research Pl Suite 210, North Chelmsford, MA 01863, United States","JJGM+6V North Chelmsford, Chelmsford, MA, USA",https://www.tuftsmedicine.org/get-care/locations/tufts-medical-center/tufts-medicine-pediatrics-specialty-center-chelmsford?utm_source=Yext&utm_medium=Listings%20Management,+1 978-937-6362,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GpiVX-OtBHbPl_PqyP2uZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.87088&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:44.749Z,,
"https://www.google.com/maps/place/Seraphine+Aurelie+Thermitus,+MD/data=!4m7!3m6!1s0x89e3a32a3a3ce1e3:0xcb45a876011968df!8m2!3d42.6238573!4d-71.3594974!16s%2Fg%2F11tj6lbd4n!19sChIJ4-E8Oiqj44kR32gZAXaoRcs","Seraphine Aurelie Thermitus, MD",4.9,179,Pediatrician,"1 Courthouse Ln Unit 1, Chelmsford, MA 01824, United States","JJFR+G6 Chelmsford, Massachusetts, USA",http://www.cardinalpd.com/,+1 978-934-9474,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPYcIt9nanIiXipf-lqfGKTBL5i-aiW451tavAp=w408-h510-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8 am–5:15 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:49.226Z,,
https://www.google.com/maps/place/Greater+Lowell+Pediatrics:+Kaplan+Eric+P+MD/data=!4m7!3m6!1s0x89e3a43b7bc9230b:0x9486908d0c4b61dc!8m2!3d42.6451993!4d-71.3013656!16s%2Fg%2F1tdd68gd!19sChIJCyPJezuk44kR3GFLDI2QhpQ,Greater Lowell Pediatrics: Kaplan Eric P MD,,,Pediatrician,"33 Bartlett St STE 305, Lowell, MA 01852, United States","JMWX+3F Lowell, Massachusetts, USA",https://www.greaterlowellpediatrics.com/,+1 978-452-2200,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kOcq6Ep9somJ_q67SoWZYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.17032&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:51.469Z,,
https://www.google.com/maps/place/Lowell+Community+Health+Center/data=!4m7!3m6!1s0x89e3a43ffec22a77:0xa2da428b45b3779d!8m2!3d42.6420974!4d-71.3117331!16s%2Fg%2F12hw3_87h!19sChIJdyrC_j-k44kRnXezRYtC2qI,Lowell Community Health Center,2.5,300,Community health center,"161 Jackson St, Lowell, MA 01854, United States","JMRQ+R8 Lowell, Massachusetts, USA",http://www.lchealth.org/,+1 978-937-9700,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTCPcrULcyZJhIkuuMLFio_Iu6-rtpDMWiXpjoTC-WBTEo3PUqyc-R36c5srGFaPh2bOsBOdVDx7k0uf8Z9_gHye7T3qXCEGl6o1xJEqJGHY2QtZZvZ6TNLyWWhNuxXxfsAejO9Q=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:56.039Z,,
https://www.google.com/maps/place/Dr.+Lukman+Abdurrahim/data=!4m7!3m6!1s0x89e3a46aaa07193d:0x3eda44104d30be4c!8m2!3d42.6418133!4d-71.3115185!16s%2Fg%2F11sd2xtbdb!19sChIJPRkHqmqk44kRTL4wTRBE2j4,Dr. Lukman Abdurrahim,5.0,1,Pediatrician,"161 Jackson St, Lowell, MA 01852, United States","JMRQ+P9 Lowell, Massachusetts, USA",,+1 978-937-9700,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sf9MJOOgXutzrqkygpU98Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.59208&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:57:58.293Z,,
"https://www.google.com/maps/place/Alena+Ashenberg,+MD/data=!4m7!3m6!1s0x89e3a53b5674c477:0x444ced533c5c2632!8m2!3d42.6801223!4d-71.3648834!16s%2Fg%2F1wf22wdd!19sChIJd8R0Vjul44kRMiZcPFPtTEQ","Alena Ashenberg, MD",4.5,82,Medical clinic,"505 Nashua Rd # 5, Dracut, MA 01826, United States","MJJP+22 Dracut, Massachusetts, USA",https://www.ashenbergpedi.com/,+1 978-957-4300,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPswmiZuu03DSWMvOcRDmW9pgZ_HZUrNAeCeIw3=w426-h240-k-no,true,8 am–12 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8–11:30 am,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:58:02.654Z,,
"https://www.google.com/maps/place/Dr.+Cathleen+Bonacci,+MD/data=!4m7!3m6!1s0x89e3a44406fd12cb:0xeb0bd65c8d1073a7!8m2!3d42.6418133!4d-71.3115185!16s%2Fg%2F1jkx_7pr_!19sChIJyxL9BkSk44kRp3MQjVzWC-s","Dr. Cathleen Bonacci, MD",5.0,1,Pediatrician,"161 Jackson St, Lowell, MA 01852, United States","JMRQ+P9 Lowell, Massachusetts, USA",http://www.lchealth.org/,+1 978-937-9700,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sf9MJOOgXutzrqkygpU98Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.59208&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:58:04.950Z,,
https://www.google.com/maps/place/Anshu+Kumari/data=!4m7!3m6!1s0x89e3a46aaa07193d:0x58ac330e45ff2e0d!8m2!3d42.6418133!4d-71.3115185!16s%2Fg%2F11rwxg35km!19sChIJPRkHqmqk44kRDS7_RQ4zrFg,Anshu Kumari,5.0,1,Pediatrician,"161 Jackson St, Lowell, MA 01852, United States","JMRQ+P9 Lowell, Massachusetts, USA",,+1 978-937-9700,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sf9MJOOgXutzrqkygpU98Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.59208&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:58:07.256Z,,
https://www.google.com/maps/place/Lowell+Dentistry+For+Children/data=!4m7!3m6!1s0x89e3a440cf783cbf:0x64f1c0bd507e2c10!8m2!3d42.633769!4d-71.3566241!16s%2Fg%2F1tr9pfcy!19sChIJvzx4z0Ck44kRECx-UL3A8WQ,Lowell Dentistry For Children,4.9,524,Pediatric dentist,"17 Wood St, Lowell, MA 01851, United States","JJMV+G9 Lowell, Massachusetts, USA",http://www.lowelldocs.com/,+1 978-323-4399,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipND800MD3f82Eu26Z_x7WkIw6mH4Ys3zkzTj4i8=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:58:11.688Z,,
https://www.google.com/maps/place/Greater+Lowell+Pediatrics:+Wellman+Mark+D/data=!4m7!3m6!1s0x89e3a43b7bc9230b:0x6da2d7a3586330c7!8m2!3d42.6451153!4d-71.3011951!16s%2Fg%2F1td2cbrl!19sChIJCyPJezuk44kRxzBjWKPXom0,Greater Lowell Pediatrics: Wellman Mark D,,,Medical clinic,"33 Bartlett St STE 305, Lowell, MA 01852, United States","JMWX+2G Lowell, Massachusetts, USA",https://www.childrenshospital.org/alliance/practices/greater-lowell-pediatrics,+1 978-452-2200,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kOcq6Ep9somJ_q67SoWZYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.64777&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:58:13.876Z,,
https://www.google.com/maps/place/Dental+Dreams/data=!4m7!3m6!1s0x89e3a49edfb6372f:0x2f604fa3c0278ec3!8m2!3d42.6340036!4d-71.3552247!16s%2Fg%2F1v_s6x2j!19sChIJLze2356k44kRw44nwKNPYC8,Dental Dreams,4.4,935,Dentist,"26-28 Wood St, Lowell, MA 01851, United States","JJMV+JW Lowell, Massachusetts, USA",https://www.dentaldreams.com/dental-dreams-lowell,+1 978-458-5544,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobl89nEoBt8WCYGiPWQqJAJEAe7V1LH1CSnBhWoq0ZzqS5LnP1M5WeiTbfO5vaZJPuFAXNoqFAUI0IAbMDOvhDCem6heJL-il3AOV3UfQv_106CB0h7fL2uVlQjiETy4X57lf9mA=w493-h240-k-no,true,10 am–6 pm,10 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Lowell+MA/@42.6458914,-71.3127093,14z",2026-02-10T23:58:18.218Z,,
